chargeback_id,chargeback_ref,transaction_id,customer_id,merchant_id,chargeback_date,chargeback_amount,chargeback_reason,dispute_status,resolution_date,dq_issue_count,is_valid_record,cleaned_at
756,CB_42758,42758,3345,584,2025-11-15,260.05,fraud,open,2026-01-03,0,True,2026-05-27 17:14:06.202831
758,CB_42902,42902,7796,558,2025-12-04,34.75,service_not_received,closed,2025-12-18,0,True,2026-05-27 17:14:06.202831
759,CB_42918,42918,3967,216,2026-03-31,290.92,authorization_issue,closed,2026-06-16,0,True,2026-05-27 17:14:06.202831
760,CB_43008,43008,1150,539,2026-03-17,7.09,service_not_received,closed,,1,False,2026-05-27 17:14:06.202831
761,CB_43015,43015,6101,1095,2025-07-19,390.36,service_not_received,open,2025-08-26,2,False,2026-05-27 17:14:06.202831
763,CB_43119,43119,4228,356,2026-03-02,78.93,fraud,open,2026-05-12,2,False,2026-05-27 17:14:06.202831
766,CB_43323,43323,9098,953,2026-01-06,11.47,authorization_issue,open,2025-11-16,1,False,2026-05-27 17:14:06.202831
767,CB_43416,43416,9574,32,2026-02-10,13.52,service_not_received,lost,2026-02-21,0,True,2026-05-27 17:14:06.202831
768,CB_43441,43441,3930,125,2025-05-01,91.28,authorization_issue,lost,2025-07-19,0,True,2026-05-27 17:14:06.202831
702,CB_39888,39888,960702,935,2025-12-29,12.01,service_not_received,lost,2025-12-29,1,False,2026-05-27 17:14:06.202831
717,CB_40691,40691,4072,19,2026-01-04,,service_not_received,closed,,1,False,2026-05-27 17:14:06.202831
757,CB_42786,42786,8708,521,2025-09-15,-30.66,service_not_received,closed,2025-11-28,1,False,2026-05-27 17:14:06.202831
765,CB_43294,43294,3726,1164,2025-12-19,-316.22,service_not_received,won,,1,False,2026-05-27 17:14:06.202831
762,CB_43074,43074,6263,900,2025-12-20,40.05,duplicate_processing,open,,0,True,2026-05-27 17:14:06.202831
713,CB_40576,40576,7381,994,2026-03-29,40.29,fraud,lost,,2,False,2026-05-27 17:14:06.202831
741,CB_41921,41921,7436,443,2025-09-02,79.96,fraud,closed,2025-11-07,0,True,2026-05-27 17:14:06.202831
748,CB_42440,42440,9503,1135,2025-10-31,194.63,duplicate_processing,lost,2025-12-14,1,False,2026-05-27 17:14:06.202831
731,CB_41416,41416,1285,374,2026-03-01,642.04,authorization_issue,won,2026-01-16,1,False,2026-05-27 17:14:06.202831
764,CB_43251,43251,7719,592,2026-02-05,494.73,fraud,closed,2026-03-24,0,True,2026-05-27 17:14:06.202831
724,CB_41071,41071,9536,8,2026-03-04,30.76,duplicate_processing,open,2026-02-20,3,False,2026-05-27 17:14:06.202831
770,CB_43530,43530,6974,1119,2025-07-13,26.96,duplicate_processing,closed,2025-07-02,1,False,2026-05-27 17:14:06.202831
771,CB_43562,43562,6654,287,2026-03-24,72.55,authorization_issue,won,2026-04-04,2,False,2026-05-27 17:14:06.202831
773,CB_43770,43770,4134,532,2025-08-22,8.79,fraud,won,2025-08-20,1,False,2026-05-27 17:14:06.202831
774,CB_43796,43796,2908,152,2026-04-03,11.1,service_not_received,won,2026-05-25,2,False,2026-05-27 17:14:06.202831
775,CB_43962,43962,3664,547,2025-06-21,24.23,service_not_received,lost,2025-06-14,3,False,2026-05-27 17:14:06.202831
777,CB_43990,43990,9553,1132,2025-05-28,41.61,fraud,open,2025-06-26,0,True,2026-05-27 17:14:06.202831
780,CB_44084,44084,5246,272,2025-10-04,52.98,duplicate_processing,won,2025-10-15,0,True,2026-05-27 17:14:06.202831
781,CB_44148,44148,2206,1082,2025-10-06,10.01,duplicate_processing,lost,2025-08-24,1,False,2026-05-27 17:14:06.202831
782,CB_44217,44217,6236,225,2026-03-28,20.78,duplicate_processing,lost,2026-02-23,2,False,2026-05-27 17:14:06.202831
783,CB_44221,44221,5152,924,2025-11-02,63.99,authorization_issue,closed,2025-11-10,0,True,2026-05-27 17:14:06.202831
784,CB_44228,44228,5300,695,2026-05-16,92.28,duplicate_processing,lost,2026-07-02,0,True,2026-05-27 17:14:06.202831
786,CB_44305,44305,9409,260,2025-09-18,33.14,duplicate_processing,closed,2025-11-08,0,True,2026-05-27 17:14:06.202831
787,CB_44336,44336,6069,377,2026-05-18,13.57,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
788,CB_44337,44337,1570,539,2025-11-14,64.64,service_not_received,won,2025-11-18,0,True,2026-05-27 17:14:06.202831
789,CB_44390,44390,5251,865,2025-12-01,29.55,service_not_received,closed,2026-01-09,0,True,2026-05-27 17:14:06.202831
791,CB_44560,44560,7307,231,2026-04-06,160.29,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
792,CB_44583,44583,3760,121,2026-03-17,85.05,service_not_received,lost,2026-03-18,0,True,2026-05-27 17:14:06.202831
793,CB_44596,44596,2571,75,2026-02-16,39.8,authorization_issue,won,2026-02-20,0,True,2026-05-27 17:14:06.202831
795,CB_44647,44647,744,86,2025-10-11,35.69,service_not_received,lost,,0,True,2026-05-27 17:14:06.202831
796,CB_44680,44680,3160,1088,2025-11-14,84.7,duplicate_processing,open,2025-11-06,1,False,2026-05-27 17:14:06.202831
797,CB_44703,44703,5575,560,2025-07-14,198.01,fraud,closed,2025-08-26,0,True,2026-05-27 17:14:06.202831
798,CB_44705,44705,6948,850,2026-01-22,5.96,authorization_issue,open,2026-01-01,2,False,2026-05-27 17:14:06.202831
800,CB_44761,44761,2502,785,2026-02-05,291.12,duplicate_processing,open,2026-01-01,1,False,2026-05-27 17:14:06.202831
801,CB_44782,44782,9312,1173,2026-04-13,337.71,authorization_issue,open,,1,False,2026-05-27 17:14:06.202831
804,CB_44960,44960,6168,876,2025-12-02,322.87,fraud,closed,2025-12-14,0,True,2026-05-27 17:14:06.202831
807,CB_45269,45269,6868,810,2025-11-09,82.95,authorization_issue,open,2025-09-23,1,False,2026-05-27 17:14:06.202831
809,CB_45493,45493,165,189,2025-12-11,97.44,service_not_received,lost,,1,False,2026-05-27 17:14:06.202831
810,CB_45564,45564,7197,1065,2026-01-29,65.42,authorization_issue,closed,2026-03-06,0,True,2026-05-27 17:14:06.202831
811,CB_45608,45608,714,18,2025-12-25,358.2,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
812,CB_45652,45652,6494,1009,2025-08-02,27.97,duplicate_processing,won,2025-07-29,1,False,2026-05-27 17:14:06.202831
813,CB_45723,45723,9899,579,2025-10-15,31.75,fraud,won,,0,True,2026-05-27 17:14:06.202831
814,CB_45754,45754,6239,765,2025-10-17,287.18,duplicate_processing,closed,2025-11-22,2,False,2026-05-27 17:14:06.202831
815,CB_45784,45784,4468,490,2025-07-20,14.85,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
817,CB_45881,45881,3070,327,2025-08-10,49.29,fraud,won,2025-08-21,0,True,2026-05-27 17:14:06.202831
818,CB_45983,45983,4589,702,2025-08-21,97.88,fraud,won,2025-10-24,0,True,2026-05-27 17:14:06.202831
819,CB_46097,46097,5174,820,2025-11-01,17.15,duplicate_processing,closed,2025-10-23,3,False,2026-05-27 17:14:06.202831
820,CB_46105,46105,3949,567,2025-08-28,56.9,authorization_issue,closed,2025-08-27,1,False,2026-05-27 17:14:06.202831
821,CB_46138,46138,9891,984,2025-07-08,309.32,authorization_issue,closed,2025-08-03,0,True,2026-05-27 17:14:06.202831
822,CB_46188,46188,9438,708,2026-04-21,65.52,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
824,CB_46269,46269,2121,665,2026-04-19,79.12,duplicate_processing,lost,2026-06-09,0,True,2026-05-27 17:14:06.202831
825,CB_46436,46436,6803,547,2026-05-19,243.55,service_not_received,closed,2026-07-04,2,False,2026-05-27 17:14:06.202831
826,CB_46541,46541,3874,446,2026-03-06,67.42,duplicate_processing,lost,2026-04-26,0,True,2026-05-27 17:14:06.202831
827,CB_46550,46550,1709,780,2025-11-05,87.28,fraud,won,2025-12-09,0,True,2026-05-27 17:14:06.202831
828,CB_46648,46648,8810,1016,2026-01-08,26.96,authorization_issue,won,2026-01-13,0,True,2026-05-27 17:14:06.202831
829,CB_46673,46673,787,953,2026-03-22,153.15,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
830,CB_46696,46696,9111,390,2025-08-25,133.39,authorization_issue,open,2025-08-23,3,False,2026-05-27 17:14:06.202831
831,CB_46778,46778,7878,725,2025-07-21,358.52,fraud,closed,2025-08-22,1,False,2026-05-27 17:14:06.202831
832,CB_46792,46792,9037,106,2025-12-02,395.13,service_not_received,lost,2026-02-04,1,False,2026-05-27 17:14:06.202831
833,CB_46819,46819,8878,9,2026-01-22,23.15,duplicate_processing,open,2025-12-30,1,False,2026-05-27 17:14:06.202831
834,CB_46917,46917,2777,732,2026-01-15,97.48,fraud,closed,2025-12-15,1,False,2026-05-27 17:14:06.202831
835,CB_46978,46978,5723,463,2026-03-04,75.64,service_not_received,won,2026-01-30,1,False,2026-05-27 17:14:06.202831
836,CB_46979,46979,2407,1000,2025-09-29,95.89,authorization_issue,won,2025-10-05,0,True,2026-05-27 17:14:06.202831
816,CB_45807,45807,960816,387,2026-03-10,44.62,service_not_received,open,2026-03-18,2,False,2026-05-27 17:14:06.202831
790,CB_44496,44496,6205,1075,2026-01-31,,duplicate_processing,won,2026-01-12,2,False,2026-05-27 17:14:06.202831
805,CB_45061,45061,6644,1006,2025-12-10,,authorization_issue,lost,2026-01-25,1,False,2026-05-27 17:14:06.202831
776,CB_43981,43981,8664,947,2025-05-20,-19.66,authorization_issue,lost,2025-07-01,1,False,2026-05-27 17:14:06.202831
823,CB_46208,46208,3948,380,2026-02-01,-15.4,service_not_received,open,2026-04-01,1,False,2026-05-27 17:14:06.202831
808,CB_45310,45310,9544,620,2025-07-26,98.68,duplicate_processing,won,2025-08-12,1,False,2026-05-27 17:14:06.202831
769,CB_43482,43482,1796,689,2026-01-04,57.14,duplicate_processing,open,,2,False,2026-05-27 17:14:06.202831
778,CB_44001,44001,5931,492,2026-01-15,118.12,authorization_issue,open,2026-02-03,0,True,2026-05-27 17:14:06.202831
802,CB_44843,44843,1962,67,2025-07-15,32.89,service_not_received,won,2025-08-28,2,False,2026-05-27 17:14:06.202831
803,CB_44866,44866,5058,867,2025-11-19,335.23,duplicate_processing,won,2025-12-08,2,False,2026-05-27 17:14:06.202831
785,CB_44283,44283,5030,980,2026-04-28,1122.15,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
779,CB_44058,44058,7840,298,2025-11-16,,service_not_received,won,2025-11-13,2,False,2026-05-27 17:14:06.202831
837,CB_46985,46985,9633,1116,2025-11-18,28.48,authorization_issue,lost,2025-10-22,1,False,2026-05-27 17:14:06.202831
838,CB_47128,47128,725,543,2025-09-04,89.29,duplicate_processing,lost,2025-10-21,0,True,2026-05-27 17:14:06.202831
839,CB_47152,47152,6935,17,2025-12-13,22.65,fraud,won,,0,True,2026-05-27 17:14:06.202831
840,CB_47289,47289,2174,25,2025-05-27,56.73,authorization_issue,won,2025-07-20,2,False,2026-05-27 17:14:06.202831
841,CB_47311,47311,6963,16,2025-09-28,73.79,authorization_issue,closed,2025-11-05,2,False,2026-05-27 17:14:06.202831
842,CB_47325,47325,9790,608,2025-07-31,60.39,authorization_issue,lost,2025-09-19,2,False,2026-05-27 17:14:06.202831
845,CB_47375,47375,1816,1064,2025-12-26,72.33,fraud,won,,0,True,2026-05-27 17:14:06.202831
846,CB_47477,47477,5045,868,2025-06-19,389.34,duplicate_processing,closed,,2,False,2026-05-27 17:14:06.202831
847,CB_47525,47525,6307,45,2025-11-08,147.12,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
848,CB_47579,47579,478,958,2026-02-09,25.21,duplicate_processing,lost,2026-03-01,0,True,2026-05-27 17:14:06.202831
850,CB_47756,47756,2056,317,2026-04-09,81.64,authorization_issue,won,2026-04-18,2,False,2026-05-27 17:14:06.202831
853,CB_47923,47923,8882,508,2025-06-05,72.36,fraud,lost,,0,True,2026-05-27 17:14:06.202831
855,CB_47977,47977,8341,88,2025-12-14,240.51,duplicate_processing,lost,,2,False,2026-05-27 17:14:06.202831
858,CB_48068,48068,140,617,2025-07-29,16.04,fraud,open,2025-10-12,2,False,2026-05-27 17:14:06.202831
859,CB_48166,48166,4835,329,2026-01-14,438.97,duplicate_processing,closed,2026-02-23,0,True,2026-05-27 17:14:06.202831
860,CB_48220,48220,8129,1110,2025-11-20,57.68,authorization_issue,won,2026-01-27,1,False,2026-05-27 17:14:06.202831
861,CB_48228,48228,3927,595,2025-09-03,4.93,service_not_received,closed,2025-10-01,2,False,2026-05-27 17:14:06.202831
863,CB_48443,48443,1520,774,2026-02-11,36.45,authorization_issue,lost,,2,False,2026-05-27 17:14:06.202831
864,CB_48529,48529,161,378,2026-01-24,71.95,service_not_received,won,2026-02-10,0,True,2026-05-27 17:14:06.202831
865,CB_48554,48554,9442,475,2025-09-07,69.83,service_not_received,closed,2025-10-19,2,False,2026-05-27 17:14:06.202831
866,CB_48596,48596,4028,397,2025-07-22,45.34,fraud,won,2025-07-21,1,False,2026-05-27 17:14:06.202831
867,CB_48638,48638,8647,1012,2026-02-23,446.02,duplicate_processing,open,,1,False,2026-05-27 17:14:06.202831
868,CB_48675,48675,2562,640,2025-11-21,34.82,authorization_issue,lost,2025-11-24,0,True,2026-05-27 17:14:06.202831
869,CB_48729,48729,3427,447,2026-03-06,36.17,fraud,closed,2026-03-27,0,True,2026-05-27 17:14:06.202831
870,CB_48975,48975,1002,597,2026-04-27,344.8,duplicate_processing,won,2026-05-22,2,False,2026-05-27 17:14:06.202831
871,CB_49060,49060,5423,422,2025-06-30,48.49,fraud,won,2025-06-05,2,False,2026-05-27 17:14:06.202831
872,CB_49099,49099,2033,1131,2026-01-14,193.89,duplicate_processing,closed,2026-01-24,0,True,2026-05-27 17:14:06.202831
873,CB_49140,49140,4380,895,2025-07-25,54.52,authorization_issue,closed,2025-07-10,4,False,2026-05-27 17:14:06.202831
874,CB_49175,49175,7222,1085,2025-10-21,27.3,duplicate_processing,lost,2025-10-26,0,True,2026-05-27 17:14:06.202831
875,CB_49188,49188,7502,256,2026-05-09,5.56,fraud,open,2026-04-18,1,False,2026-05-27 17:14:06.202831
876,CB_49206,49206,6785,192,2025-12-20,0.8,fraud,lost,,3,False,2026-05-27 17:14:06.202831
877,CB_49215,49215,5479,209,2025-06-16,221.97,fraud,closed,2025-07-05,0,True,2026-05-27 17:14:06.202831
878,CB_49238,49238,4450,919,2025-07-28,76.91,duplicate_processing,won,2025-09-24,0,True,2026-05-27 17:14:06.202831
879,CB_49257,49257,5586,225,2026-05-04,89.95,service_not_received,closed,2026-06-08,0,True,2026-05-27 17:14:06.202831
880,CB_49275,49275,2816,502,2026-03-05,88.43,authorization_issue,closed,2026-03-20,2,False,2026-05-27 17:14:06.202831
881,CB_49308,49308,1506,529,2025-05-11,73.71,service_not_received,open,2025-05-12,2,False,2026-05-27 17:14:06.202831
882,CB_49362,49362,2417,571,2026-04-19,7.36,service_not_received,open,2026-05-05,2,False,2026-05-27 17:14:06.202831
883,CB_49433,49433,9799,26,2025-08-12,13.13,authorization_issue,lost,2025-08-06,1,False,2026-05-27 17:14:06.202831
884,CB_49482,49482,1541,709,2025-05-28,300.83,service_not_received,closed,2025-06-21,0,True,2026-05-27 17:14:06.202831
886,CB_49507,49507,4391,512,2026-02-07,78.73,authorization_issue,won,2026-01-25,1,False,2026-05-27 17:14:06.202831
887,CB_49511,49511,9798,1100,2025-10-08,354.22,service_not_received,lost,2025-11-04,0,True,2026-05-27 17:14:06.202831
888,CB_49570,49570,7538,306,2026-03-08,450.53,authorization_issue,open,2026-04-06,0,True,2026-05-27 17:14:06.202831
889,CB_49639,49639,8938,636,2025-06-22,71.61,authorization_issue,open,2025-08-08,0,True,2026-05-27 17:14:06.202831
891,CB_49689,49689,8292,631,2026-03-03,14.18,duplicate_processing,lost,2026-02-25,1,False,2026-05-27 17:14:06.202831
892,CB_49691,49691,679,622,2025-09-14,62.28,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
893,CB_49724,49724,3271,483,2025-06-08,49.74,duplicate_processing,closed,2025-07-13,0,True,2026-05-27 17:14:06.202831
894,CB_49791,49791,9130,847,2025-10-09,368.14,service_not_received,closed,2025-12-02,1,False,2026-05-27 17:14:06.202831
895,CB_49796,49796,1752,1144,2026-01-11,42.99,service_not_received,open,2026-02-10,2,False,2026-05-27 17:14:06.202831
896,CB_49847,49847,1916,422,2025-11-28,22.93,service_not_received,won,2025-10-26,1,False,2026-05-27 17:14:06.202831
897,CB_49855,49855,2847,1103,2025-08-31,323.51,authorization_issue,won,2025-09-15,2,False,2026-05-27 17:14:06.202831
898,CB_49903,49903,5599,856,2026-01-13,24.01,authorization_issue,closed,2026-02-18,0,True,2026-05-27 17:14:06.202831
899,CB_49969,49969,284,851,2026-01-29,75.88,duplicate_processing,closed,2026-03-18,1,False,2026-05-27 17:14:06.202831
900,CB_50076,50076,1742,962,2025-06-15,72.23,duplicate_processing,open,2025-07-01,0,True,2026-05-27 17:14:06.202831
901,CB_50079,50079,9663,439,2025-12-08,70.67,duplicate_processing,lost,2025-12-05,1,False,2026-05-27 17:14:06.202831
902,CB_50161,50161,1366,1181,2025-10-22,4.93,fraud,lost,2025-10-16,1,False,2026-05-27 17:14:06.202831
903,CB_50314,50314,1062,218,2025-11-28,152.19,fraud,closed,2026-01-13,0,True,2026-05-27 17:14:06.202831
857,CB_48057,48057,3658,970857,2025-08-24,489.36,authorization_issue,won,,1,False,2026-05-27 17:14:06.202831
849,CB_47710,47710,2514,40,2025-08-18,,duplicate_processing,lost,2025-10-08,3,False,2026-05-27 17:14:06.202831
854,CB_47945,47945,4038,77,2025-09-03,-87.66,service_not_received,open,2025-08-16,2,False,2026-05-27 17:14:06.202831
862,CB_48317,48317,5766,609,2025-06-10,-263.21,service_not_received,closed,2025-08-23,3,False,2026-05-27 17:14:06.202831
890,CB_49654,49654,3526,661,2026-04-22,-7.65,authorization_issue,won,2026-05-20,1,False,2026-05-27 17:14:06.202831
856,CB_48044,48044,7871,53,2026-02-16,61.26,duplicate_processing,closed,2026-04-26,2,False,2026-05-27 17:14:06.202831
844,CB_47347,47347,2598,988,2025-11-11,14.52,fraud,open,,0,True,2026-05-27 17:14:06.202831
852,CB_47858,47858,3956,487,2025-08-22,7.94,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
885,CB_49495,49495,4801,209,2025-06-05,15.67,authorization_issue,closed,,0,True,2026-05-27 17:14:06.202831
905,CB_50364,50364,3868,79,2026-04-03,428.92,authorization_issue,open,,1,False,2026-05-27 17:14:06.202831
906,CB_50405,50405,841,24,2026-02-23,52.34,duplicate_processing,lost,2026-03-23,0,True,2026-05-27 17:14:06.202831
909,CB_50481,50481,5616,399,2026-03-06,99.66,service_not_received,won,2026-04-14,0,True,2026-05-27 17:14:06.202831
910,CB_50518,50518,8446,37,2025-10-22,369.56,authorization_issue,won,2025-11-03,2,False,2026-05-27 17:14:06.202831
911,CB_50535,50535,9230,193,2025-10-23,298.83,duplicate_processing,lost,2025-11-17,2,False,2026-05-27 17:14:06.202831
912,CB_50545,50545,4086,1167,2025-08-14,1944.66,authorization_issue,closed,,0,True,2026-05-27 17:14:06.202831
913,CB_50597,50597,390,788,2025-08-03,101.58,service_not_received,closed,2025-07-29,1,False,2026-05-27 17:14:06.202831
914,CB_50618,50618,2442,661,2025-05-30,38.65,fraud,lost,2025-06-15,0,True,2026-05-27 17:14:06.202831
915,CB_50628,50628,6937,494,2025-05-31,71.01,fraud,open,,1,False,2026-05-27 17:14:06.202831
916,CB_50714,50714,7312,1109,2025-12-02,28.43,service_not_received,won,2025-12-27,2,False,2026-05-27 17:14:06.202831
917,CB_50847,50847,8642,344,2025-12-18,0.36,service_not_received,lost,2026-01-17,0,True,2026-05-27 17:14:06.202831
919,CB_51022,51022,7735,330,2026-02-05,13.41,fraud,closed,2026-02-18,0,True,2026-05-27 17:14:06.202831
920,CB_51023,51023,9039,630,2025-06-13,32.48,duplicate_processing,won,2025-07-21,0,True,2026-05-27 17:14:06.202831
921,CB_51148,51148,9964,780,2025-10-30,47.71,service_not_received,lost,,1,False,2026-05-27 17:14:06.202831
922,CB_51194,51194,1136,995,2026-04-03,8.52,fraud,open,2026-04-13,2,False,2026-05-27 17:14:06.202831
923,CB_51247,51247,7167,316,2025-05-28,78.18,fraud,open,2025-08-23,0,True,2026-05-27 17:14:06.202831
924,CB_51325,51325,2658,560,2026-03-06,283.18,fraud,lost,2026-04-23,2,False,2026-05-27 17:14:06.202831
925,CB_51350,51350,8398,340,2026-05-01,93.65,service_not_received,won,2026-06-04,0,True,2026-05-27 17:14:06.202831
926,CB_51367,51367,7246,516,2025-05-15,67.43,service_not_received,open,2025-06-07,2,False,2026-05-27 17:14:06.202831
927,CB_51442,51442,5967,610,2026-03-19,22.69,fraud,closed,2026-02-17,1,False,2026-05-27 17:14:06.202831
929,CB_51613,51613,1909,212,2026-03-01,320.45,authorization_issue,lost,2026-02-03,1,False,2026-05-27 17:14:06.202831
930,CB_51654,51654,2953,552,2025-07-06,759.58,service_not_received,open,2025-07-04,1,False,2026-05-27 17:14:06.202831
931,CB_51689,51689,2710,1001,2026-03-13,484.52,duplicate_processing,open,2026-04-18,0,True,2026-05-27 17:14:06.202831
932,CB_51695,51695,6633,502,2025-09-17,29.56,authorization_issue,lost,,2,False,2026-05-27 17:14:06.202831
934,CB_51758,51758,1254,1126,2026-04-23,38.77,duplicate_processing,closed,2026-03-22,3,False,2026-05-27 17:14:06.202831
935,CB_51769,51769,1343,705,2025-07-17,40.5,service_not_received,lost,2025-08-14,0,True,2026-05-27 17:14:06.202831
936,CB_51770,51770,1346,102,2026-01-03,68.04,service_not_received,closed,2025-12-13,1,False,2026-05-27 17:14:06.202831
937,CB_51812,51812,512,981,2025-09-10,99.28,authorization_issue,lost,2025-09-21,0,True,2026-05-27 17:14:06.202831
938,CB_51863,51863,6574,968,2025-11-20,56.75,fraud,open,,0,True,2026-05-27 17:14:06.202831
939,CB_51889,51889,1559,394,2026-01-27,60.03,authorization_issue,won,2026-01-05,1,False,2026-05-27 17:14:06.202831
940,CB_52007,52007,5096,127,2025-05-30,240.32,authorization_issue,lost,2025-06-15,0,True,2026-05-27 17:14:06.202831
