alert_id,alert_ref,transaction_id,customer_id,merchant_id,device_id,alert_ts,rule_name,severity,risk_score,alert_status,dq_issue_count,is_valid_record,cleaned_at
3368,ALT_33942_1,33942,8544,74,1004,2025-05-27 08:39:20.078382,merchant_chargeback_spike,medium,38.29,under_review,2,False,2026-05-27 17:15:33.149438
3414,ALT_34276_1,34276,7268,429,14296,2025-12-21 22:39:20.078382,merchant_chargeback_spike,high,54.49,resolved,0,True,2026-05-27 17:15:33.149438
3415,ALT_34298_1,34298,2784,1138,10782,2025-09-13 04:39:20.078382,high_chargeback_customer,medium,62.33,resolved,0,True,2026-05-27 17:15:33.149438
3416,ALT_34304_1,34304,5351,994,12657,2026-01-22 13:39:20.078382,emulator_device_usage,medium,63.94,false_positive,0,True,2026-05-27 17:15:33.149438
3417,ALT_34310_1,34310,9241,581,13402,2026-03-24 09:39:20.078382,merchant_chargeback_spike,low,82.5,open,0,True,2026-05-27 17:15:33.149438
3418,ALT_34329_1,34329,7242,416,2119,2025-10-10 13:39:20.078382,high_chargeback_customer,low,78.97,under_review,0,True,2026-05-27 17:15:33.149438
3419,ALT_34335_1,34335,977,913,3286,2026-04-09 07:39:20.078382,repeated_failed_payments,medium,82.46,under_review,0,True,2026-05-27 17:15:33.149438
3420,ALT_34359_1,34359,6076,989,14230,2026-01-16 21:39:20.078382,repeated_failed_payments,high,71.06,false_positive,2,False,2026-05-27 17:15:33.149438
3421,ALT_34360_1,34360,9221,105,3624,2025-06-07 03:39:20.078382,shared_device_many_customers,medium,86.43,resolved,0,True,2026-05-27 17:15:33.149438
3423,ALT_34377_1,34377,1595,588,1850,2025-07-07 00:39:20.078382,cross_border_high_risk_merchant,low,87.31,resolved,2,False,2026-05-27 17:15:33.149438
3424,ALT_34393_1,34393,8254,846,10174,2026-02-20 18:39:20.078382,emulator_device_usage,high,33.27,resolved,0,True,2026-05-27 17:15:33.149438
3425,ALT_34399_1,34399,6202,575,4869,2025-08-01 02:39:20.078382,repeated_failed_payments,low,61.43,open,0,True,2026-05-27 17:15:33.149438
3426,ALT_34411_1,34411,1906,205,11073,2025-08-15 14:39:20.078382,repeated_failed_payments,low,53.31,resolved,0,True,2026-05-27 17:15:33.149438
3428,ALT_34439_1,34439,6958,651,484,2025-08-31 20:39:20.078382,merchant_chargeback_spike,high,30.6,open,0,True,2026-05-27 17:15:33.149438
3430,ALT_34479_1,34479,4131,540,9575,2025-06-04 09:39:20.078382,merchant_chargeback_spike,high,79.71,resolved,2,False,2026-05-27 17:15:33.149438
3431,ALT_34482_1,34482,4323,780,13604,2025-04-22 00:39:20.078382,high_chargeback_customer,medium,56.28,resolved,0,True,2026-05-27 17:15:33.149438
3433,ALT_34546_1,34546,9858,592,7212,2026-04-12 15:39:20.078382,repeated_failed_payments,medium,29.65,resolved,2,False,2026-05-27 17:15:33.149438
3434,ALT_34568_1,34568,4617,730,3048,2025-09-17 13:39:20.078382,merchant_chargeback_spike,low,85.72,open,0,True,2026-05-27 17:15:33.149438
3435,ALT_34574_1,34574,8878,1147,8453,2025-04-26 13:39:20.078382,merchant_chargeback_spike,high,46.46,under_review,0,True,2026-05-27 17:15:33.149438
3436,ALT_34601_1,34601,8759,792,10856,2025-10-16 22:39:20.078382,shared_device_many_customers,high,20.22,under_review,0,True,2026-05-27 17:15:33.149438
3437,ALT_34604_1,34604,3264,593,2513,2026-03-28 14:39:20.078382,high_chargeback_customer,medium,92.28,open,0,True,2026-05-27 17:15:33.149438
3438,ALT_34616_1,34616,5118,1042,4189,2026-03-25 05:39:20.078382,merchant_chargeback_spike,low,20.13,open,2,False,2026-05-27 17:15:33.149438
3439,ALT_34617_1,34617,9154,304,6023,2025-11-13 13:39:20.078382,merchant_chargeback_spike,medium,23.14,false_positive,0,True,2026-05-27 17:15:33.149438
3441,ALT_34632_1,34632,2410,875,8568,2025-09-28 23:39:20.078382,cross_border_high_risk_merchant,low,77.56,open,0,True,2026-05-27 17:15:33.149438
3442,ALT_34648_1,34648,5454,572,10904,2026-04-05 13:39:20.078382,merchant_chargeback_spike,high,20.16,resolved,2,False,2026-05-27 17:15:33.149438
3443,ALT_34650_1,34650,7161,286,12282,2026-02-13 20:39:20.078382,high_chargeback_customer,high,68.86,under_review,0,True,2026-05-27 17:15:33.149438
3444,ALT_34651_1,34651,1541,43,8401,2025-08-26 16:39:20.078382,emulator_device_usage,medium,88.17,under_review,0,True,2026-05-27 17:15:33.149438
3445,ALT_34655_1,34655,4433,390,297,2025-08-20 11:39:20.078382,cross_border_high_risk_merchant,low,63.6,false_positive,0,True,2026-05-27 17:15:33.149438
3446,ALT_34673_1,34673,291,560,836,2026-01-08 21:39:20.078382,merchant_chargeback_spike,low,87.55,open,0,True,2026-05-27 17:15:33.149438
3447,ALT_34676_1,34676,4716,909,13696,2025-12-15 02:39:20.078382,emulator_device_usage,medium,68.07,open,3,False,2026-05-27 17:15:33.149438
3448,ALT_34732_1,34732,2007,363,3009,2025-10-08 03:39:20.078382,emulator_device_usage,low,40.32,false_positive,0,True,2026-05-27 17:15:33.149438
3449,ALT_34745_1,34745,9751,1175,990,2026-03-29 21:39:20.078382,repeated_failed_payments,high,38.67,false_positive,0,True,2026-05-27 17:15:33.149438
3450,ALT_34747_1,34747,2827,328,8082,2026-03-23 00:39:20.078382,merchant_chargeback_spike,low,76.67,open,0,True,2026-05-27 17:15:33.149438
3451,ALT_34768_1,34768,1715,627,14513,2025-06-18 21:39:20.078382,merchant_chargeback_spike,low,69.13,false_positive,0,True,2026-05-27 17:15:33.149438
3452,ALT_34771_1,34771,3432,856,9708,2025-06-22 17:39:20.078382,high_chargeback_customer,medium,34.07,open,0,True,2026-05-27 17:15:33.149438
3453,ALT_34826_1,34826,371,700,11518,2025-11-06 10:39:20.078382,merchant_chargeback_spike,medium,27.07,open,0,True,2026-05-27 17:15:33.149438
3454,ALT_34838_1,34838,1298,1042,1019,2025-11-29 07:39:20.078382,high_chargeback_customer,low,82.61,under_review,2,False,2026-05-27 17:15:33.149438
3455,ALT_34855_1,34855,7116,268,3000,2025-10-26 02:39:20.078382,high_chargeback_customer,low,88.61,false_positive,0,True,2026-05-27 17:15:33.149438
3456,ALT_34858_1,34858,3225,800,3550,2025-07-27 04:39:20.078382,emulator_device_usage,medium,43.63,open,2,False,2026-05-27 17:15:33.149438
3457,ALT_34872_1,34872,1656,23,822,2026-03-13 01:39:20.078382,repeated_failed_payments,high,96.72,open,0,True,2026-05-27 17:15:33.149438
3458,ALT_34873_1,34873,2311,814,7771,2026-03-11 17:39:20.078382,merchant_chargeback_spike,low,38.06,under_review,0,True,2026-05-27 17:15:33.149438
3459,ALT_34886_1,34886,3691,1022,12572,2026-03-03 13:39:20.078382,emulator_device_usage,high,56.66,false_positive,0,True,2026-05-27 17:15:33.149438
3460,ALT_34892_1,34892,3185,61,11656,2025-05-11 00:39:20.078382,shared_device_many_customers,medium,96.17,false_positive,2,False,2026-05-27 17:15:33.149438
3461,ALT_34895_1,34895,8238,308,1569,2025-06-05 18:39:20.078382,shared_device_many_customers,medium,41.02,open,0,True,2026-05-27 17:15:33.149438
3462,ALT_34896_1,34896,816,644,9859,2026-01-14 00:39:20.078382,high_chargeback_customer,high,70.97,resolved,0,True,2026-05-27 17:15:33.149438
3464,ALT_34942_1,34942,9673,806,7812,2025-09-09 18:39:20.078382,shared_device_many_customers,low,92.46,open,0,True,2026-05-27 17:15:33.149438
3465,ALT_34947_1,34947,9340,1104,6408,2026-01-08 09:39:20.078382,shared_device_many_customers,medium,20.02,resolved,0,True,2026-05-27 17:15:33.149438
3466,ALT_34961_1,34961,1000,430,10618,2026-03-25 04:39:20.078382,shared_device_many_customers,high,86.04,false_positive,0,True,2026-05-27 17:15:33.149438
3467,ALT_34970_1,34970,4311,1025,11529,2026-02-20 00:39:20.078382,shared_device_many_customers,high,44.56,open,0,True,2026-05-27 17:15:33.149438
3468,ALT_34981_1,34981,5330,1129,11308,2025-06-13 09:39:20.078382,merchant_chargeback_spike,medium,48.73,false_positive,2,False,2026-05-27 17:15:33.149438
3469,ALT_34986_1,34986,984469,677,14028,2025-07-22 23:39:20.078382,merchant_chargeback_spike,high,68.57,resolved,1,False,2026-05-27 17:15:33.149438
3440,ALT_34618_1,34618,1876,298,9955,2026-05-12 11:42:30.330496,high_chargeback_customer,high,84.88,open,0,True,2026-05-27 17:15:33.149438
3463,ALT_34898_1,34898,6297,434,1088,2025-08-16 11:39:20.078382,shared_device_many_customers,high,81.55,under_review,0,True,2026-05-27 17:15:33.149438
3432,ALT_34540_1,34540,1467,702,8281,2025-07-16 20:39:20.078382,emulator_device_usage,critical,51.34,false_positive,0,True,2026-05-27 17:15:33.149438
3429,ALT_34441_1,34441,1352,603,10240,2026-03-29 07:39:20.078382,shared_device_many_customers,high,69.58,open,0,True,2026-05-27 17:15:33.149438
3470,ALT_35027_1,35027,381,505,10486,2025-06-24 20:39:20.078382,high_chargeback_customer,medium,64.75,open,0,True,2026-05-27 17:15:33.149438
3471,ALT_35028_1,35028,6176,523,9573,2025-06-04 12:39:20.078382,cross_border_high_risk_merchant,high,22.25,resolved,2,False,2026-05-27 17:15:33.149438
3472,ALT_35030_1,35030,4332,301,6455,2025-06-24 17:39:20.078382,shared_device_many_customers,high,80.62,false_positive,0,True,2026-05-27 17:15:33.149438
3473,ALT_35034_1,35034,9381,444,2845,2025-06-26 15:39:20.078382,cross_border_high_risk_merchant,low,22.46,open,0,True,2026-05-27 17:15:33.149438
3475,ALT_35039_1,35039,1356,792,11572,2025-10-16 04:39:20.078382,shared_device_many_customers,low,84.58,open,0,True,2026-05-27 17:15:33.149438
3476,ALT_35043_1,35043,6507,223,943,2025-06-24 07:39:20.078382,high_chargeback_customer,medium,70.77,false_positive,2,False,2026-05-27 17:15:33.149438
3477,ALT_35060_1,35060,6608,235,9449,2026-02-18 01:39:20.078382,cross_border_high_risk_merchant,high,70.17,resolved,2,False,2026-05-27 17:15:33.149438
3478,ALT_35065_1,35065,7017,655,12750,2025-08-31 14:39:20.078382,shared_device_many_customers,medium,59.18,under_review,0,True,2026-05-27 17:15:33.149438
3480,ALT_35079_1,35079,7182,734,222,2025-09-18 05:39:20.078382,emulator_device_usage,medium,42.19,under_review,2,False,2026-05-27 17:15:33.149438
3481,ALT_35101_1,35101,9428,980,13422,2025-07-18 00:39:20.078382,emulator_device_usage,medium,81.41,false_positive,0,True,2026-05-27 17:15:33.149438
3482,ALT_35104_1,35104,314,330,10317,2025-08-26 05:39:20.078382,emulator_device_usage,medium,68.65,under_review,0,True,2026-05-27 17:15:33.149438
3484,ALT_35121_1,35121,697,3,12680,2025-10-12 03:39:20.078382,high_chargeback_customer,medium,24.84,under_review,0,True,2026-05-27 17:15:33.149438
3485,ALT_35122_1,35122,4464,317,2773,2025-11-04 01:39:20.078382,high_chargeback_customer,high,26.69,open,3,False,2026-05-27 17:15:33.149438
3486,ALT_35128_1,35128,3926,692,13342,2025-09-01 23:39:20.078382,high_chargeback_customer,medium,60.06,under_review,3,False,2026-05-27 17:15:33.149438
3487,ALT_35137_1,35137,407,515,12762,2025-05-04 22:39:20.078382,repeated_failed_payments,medium,87.64,false_positive,2,False,2026-05-27 17:15:33.149438
3488,ALT_35145_1,35145,5772,1072,5390,2025-12-21 17:39:20.078382,high_chargeback_customer,medium,21.53,open,0,True,2026-05-27 17:15:33.149438
3489,ALT_35146_1,35146,1055,771,6658,2025-06-22 19:39:20.078382,shared_device_many_customers,low,35.66,open,2,False,2026-05-27 17:15:33.149438
3490,ALT_35147_1,35147,5895,1198,6231,2025-11-07 12:39:20.078382,shared_device_many_customers,medium,66.39,under_review,0,True,2026-05-27 17:15:33.149438
3491,ALT_35162_1,35162,2871,57,10073,2025-09-14 16:39:20.078382,emulator_device_usage,low,69.49,resolved,3,False,2026-05-27 17:15:33.149438
3492,ALT_35168_1,35168,407,24,1869,2025-10-20 16:39:20.078382,high_chargeback_customer,high,39.07,open,0,True,2026-05-27 17:15:33.149438
3493,ALT_35170_1,35170,7659,112,14621,2025-12-15 15:39:20.078382,emulator_device_usage,low,79.99,resolved,0,True,2026-05-27 17:15:33.149438
3494,ALT_35173_1,35173,3844,628,12186,2025-09-23 02:39:20.078382,shared_device_many_customers,medium,46.61,resolved,2,False,2026-05-27 17:15:33.149438
3495,ALT_35192_1,35192,3079,976,2556,2025-11-22 04:39:20.078382,cross_border_high_risk_merchant,high,37.91,false_positive,0,True,2026-05-27 17:15:33.149438
3497,ALT_35209_1,35209,3303,238,9971,2025-06-06 10:39:20.078382,repeated_failed_payments,medium,94.96,false_positive,0,True,2026-05-27 17:15:33.149438
3498,ALT_35210_1,35210,5301,897,1392,2026-04-03 03:39:20.078382,emulator_device_usage,high,39.65,open,3,False,2026-05-27 17:15:33.149438
3500,ALT_35233_1,35233,8975,531,9012,2025-06-07 12:39:20.078382,repeated_failed_payments,high,47.13,false_positive,3,False,2026-05-27 17:15:33.149438
3501,ALT_35291_1,35291,8561,492,2945,2026-03-21 22:39:20.078382,merchant_chargeback_spike,low,73.51,under_review,0,True,2026-05-27 17:15:33.149438
3502,ALT_35306_1,35306,2566,2,4221,2025-06-11 09:39:20.078382,high_chargeback_customer,medium,61.25,open,0,True,2026-05-27 17:15:33.149438
3503,ALT_35313_1,35313,2702,17,8793,2026-02-11 04:39:20.078382,high_chargeback_customer,medium,21.19,resolved,0,True,2026-05-27 17:15:33.149438
3504,ALT_35321_1,35321,5567,1006,3462,2025-06-03 10:39:20.078382,cross_border_high_risk_merchant,low,58.83,resolved,0,True,2026-05-27 17:15:33.149438
3505,ALT_35322_1,35322,7580,1103,2317,2025-12-16 22:39:20.078382,emulator_device_usage,low,96.41,false_positive,0,True,2026-05-27 17:15:33.149438
3506,ALT_35331_1,35331,3426,15,2877,2025-12-29 22:39:20.078382,repeated_failed_payments,high,39.73,under_review,2,False,2026-05-27 17:15:33.149438
3507,ALT_35333_1,35333,5161,912,6558,2025-07-26 10:39:20.078382,emulator_device_usage,medium,30.26,under_review,0,True,2026-05-27 17:15:33.149438
3508,ALT_35334_1,35334,5324,1045,770,2025-06-04 20:39:20.078382,merchant_chargeback_spike,high,32.86,under_review,0,True,2026-05-27 17:15:33.149438
3509,ALT_35339_1,35339,7263,765,9598,2026-02-05 14:39:20.078382,cross_border_high_risk_merchant,high,58.34,open,2,False,2026-05-27 17:15:33.149438
3510,ALT_35345_1,35345,3888,340,3316,2026-01-23 15:39:20.078382,shared_device_many_customers,high,51.25,resolved,2,False,2026-05-27 17:15:33.149438
3511,ALT_35359_1,35359,2946,1028,4345,2025-12-26 09:39:20.078382,merchant_chargeback_spike,medium,93.47,false_positive,0,True,2026-05-27 17:15:33.149438
3512,ALT_35364_1,35364,2837,292,5305,2025-06-08 18:39:20.078382,shared_device_many_customers,high,83.72,open,0,True,2026-05-27 17:15:33.149438
3513,ALT_35366_1,35366,5922,935,13601,2026-03-10 03:39:20.078382,shared_device_many_customers,medium,90.63,false_positive,0,True,2026-05-27 17:15:33.149438
3514,ALT_35383_1,35383,4973,156,10509,2025-08-26 14:39:20.078382,high_chargeback_customer,low,90.16,false_positive,2,False,2026-05-27 17:15:33.149438
3515,ALT_35390_1,35390,4847,86,3958,2026-04-02 23:39:20.078382,cross_border_high_risk_merchant,medium,86.84,resolved,0,True,2026-05-27 17:15:33.149438
3516,ALT_35391_1,35391,2368,871,10947,2026-02-23 07:39:20.078382,emulator_device_usage,medium,56.1,under_review,0,True,2026-05-27 17:15:33.149438
3517,ALT_35403_1,35403,309,49,11199,2025-05-17 23:39:20.078382,merchant_chargeback_spike,low,20.97,false_positive,0,True,2026-05-27 17:15:33.149438
3518,ALT_35405_1,35405,9830,847,1083,2025-10-17 17:39:20.078382,cross_border_high_risk_merchant,medium,31.22,resolved,2,False,2026-05-27 17:15:33.149438
3519,ALT_35409_1,35409,2363,866,1541,2026-02-22 11:39:20.078382,emulator_device_usage,medium,61.65,false_positive,2,False,2026-05-27 17:15:33.149438
3520,ALT_35414_1,35414,6515,905,929,2025-09-03 07:39:20.078382,merchant_chargeback_spike,low,97.2,open,0,True,2026-05-27 17:15:33.149438
3521,ALT_35445_1,35445,1093,646,4662,2026-03-02 22:39:20.078382,shared_device_many_customers,low,81.06,resolved,0,True,2026-05-27 17:15:33.149438
3522,ALT_35456_1,35456,9763,1009,4609,2025-10-20 13:39:20.078382,cross_border_high_risk_merchant,low,73.83,under_review,0,True,2026-05-27 17:15:33.149438
3524,ALT_35470_1,35470,9928,794,13581,2026-02-21 02:39:20.078382,emulator_device_usage,high,90.78,resolved,0,True,2026-05-27 17:15:33.149438
3525,ALT_35476_1,35476,8241,503,1371,2025-12-20 14:39:20.078382,merchant_chargeback_spike,high,54.4,resolved,0,True,2026-05-27 17:15:33.149438
3496,ALT_35200_1,35200,7069,173,9836,2025-08-29 19:39:20.078382,shared_device_many_customers,critical,88.66,false_positive,2,False,2026-05-27 17:15:33.149438
3474,ALT_35035_1,35035,1329,893,4349,2025-11-09 09:39:20.078382,repeated_failed_payments,critical,56.99,resolved,0,True,2026-05-27 17:15:33.149438
3499,ALT_35232_1,35232,9699,676,4676,2025-11-28 05:39:20.078382,shared_device_many_customers,low,39.15,open,2,False,2026-05-27 17:15:33.149438
3479,ALT_35068_1,35068,5761,341,9668,2025-07-14 21:39:20.078382,high_chargeback_customer,low,68.66,under_review,0,True,2026-05-27 17:15:33.149438
3526,ALT_35477_1,35477,509,978,9293,2026-01-07 01:39:20.078382,repeated_failed_payments,low,25.25,under_review,0,True,2026-05-27 17:15:33.149438
3527,ALT_35484_1,35484,7512,1155,3308,2025-12-07 17:39:20.078382,emulator_device_usage,high,48.94,open,2,False,2026-05-27 17:15:33.149438
3528,ALT_35502_1,35502,541,412,1251,2025-05-19 22:39:20.078382,merchant_chargeback_spike,low,60.19,false_positive,0,True,2026-05-27 17:15:33.149438
3529,ALT_35508_1,35508,4226,558,5243,2026-04-06 09:39:20.078382,high_chargeback_customer,low,81.36,resolved,1,False,2026-05-27 17:15:33.149438
3530,ALT_35517_1,35517,4486,64,3626,2026-02-15 13:39:20.078382,emulator_device_usage,high,81.71,false_positive,0,True,2026-05-27 17:15:33.149438
3531,ALT_35582_1,35582,6720,21,4188,2026-03-25 08:39:20.078382,shared_device_many_customers,medium,74.53,false_positive,0,True,2026-05-27 17:15:33.149438
3532,ALT_35593_1,35593,1074,491,3640,2026-04-02 15:39:20.078382,high_chargeback_customer,medium,25.52,resolved,2,False,2026-05-27 17:15:33.149438
3533,ALT_35597_1,35597,8057,643,3738,2025-05-12 23:39:20.078382,merchant_chargeback_spike,medium,86.33,under_review,2,False,2026-05-27 17:15:33.149438
3534,ALT_35601_1,35601,3799,757,5636,2025-10-22 04:39:20.078382,emulator_device_usage,high,36.7,under_review,2,False,2026-05-27 17:15:33.149438
3535,ALT_35606_1,35606,3600,156,14194,2025-12-08 17:39:20.078382,high_chargeback_customer,high,26.48,under_review,2,False,2026-05-27 17:15:33.149438
3537,ALT_35632_1,35632,1525,749,11434,2025-07-14 12:39:20.078382,emulator_device_usage,high,88.48,open,0,True,2026-05-27 17:15:33.149438
3538,ALT_35637_1,35637,2060,329,9203,2025-07-02 02:39:20.078382,cross_border_high_risk_merchant,medium,24.37,under_review,0,True,2026-05-27 17:15:33.149438
3539,ALT_35638_1,35638,6184,1196,11777,2025-07-11 12:39:20.078382,emulator_device_usage,medium,70.31,false_positive,2,False,2026-05-27 17:15:33.149438
3540,ALT_35640_1,35640,1535,1107,14759,2025-07-13 16:39:20.078382,high_chargeback_customer,low,50.9,open,0,True,2026-05-27 17:15:33.149438
3541,ALT_35646_1,35646,3593,189,13085,2025-11-20 03:39:20.078382,high_chargeback_customer,high,98.61,under_review,2,False,2026-05-27 17:15:33.149438
3542,ALT_35656_1,35656,1573,108,11170,2026-02-25 08:39:20.078382,merchant_chargeback_spike,low,41.4,under_review,2,False,2026-05-27 17:15:33.149438
3543,ALT_35657_1,35657,6157,727,13205,2026-01-25 00:39:20.078382,emulator_device_usage,low,87.8,resolved,0,True,2026-05-27 17:15:33.149438
3544,ALT_35659_1,35659,962,1039,85,2025-10-24 01:39:20.078382,emulator_device_usage,low,54.57,false_positive,2,False,2026-05-27 17:15:33.149438
3545,ALT_35663_1,35663,1433,507,5382,2026-01-13 05:39:20.078382,merchant_chargeback_spike,low,20.58,false_positive,0,True,2026-05-27 17:15:33.149438
3546,ALT_35677_1,35677,6443,1139,14729,2025-04-26 21:39:20.078382,emulator_device_usage,high,24.32,under_review,0,True,2026-05-27 17:15:33.149438
3547,ALT_35680_1,35680,5980,1022,14031,2026-02-03 15:39:20.078382,high_chargeback_customer,high,85.08,false_positive,0,True,2026-05-27 17:15:33.149438
3548,ALT_35682_1,35682,1767,770,4202,2025-09-07 20:39:20.078382,high_chargeback_customer,low,84.66,under_review,0,True,2026-05-27 17:15:33.149438
3549,ALT_35686_1,35686,7142,997,9793,2026-04-08 16:39:20.078382,merchant_chargeback_spike,low,37.08,under_review,2,False,2026-05-27 17:15:33.149438
3551,ALT_35721_1,35721,2160,1195,6084,2025-06-09 04:39:20.078382,cross_border_high_risk_merchant,high,37.98,resolved,0,True,2026-05-27 17:15:33.149438
3553,ALT_35734_1,35734,4537,886,12117,2025-06-29 05:39:20.078382,repeated_failed_payments,low,53.85,open,0,True,2026-05-27 17:15:33.149438
