device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code,dq_issue_count,is_valid_record,cleaned_at
4468,DEV_4468,5667,mobile,windows,v3.3,False,2025-04-09 07:31:40.479076,2026-04-12 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
4500,DEV_4500,9614,mobile,macos,v2.3,False,2024-06-07 07:31:40.479076,2026-03-21 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4501,DEV_4501,4669,mobile,android,v4.7,False,2024-06-01 07:31:40.479076,2026-03-25 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4502,DEV_4502,2184,tablet,macos,v2.3,False,2025-02-28 07:31:40.479076,2026-03-24 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4503,DEV_4503,9550,desktop,macos,v3.9,False,2025-07-05 07:31:40.479076,2026-03-27 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4504,DEV_4504,6661,tablet,windows,v4.8,False,2025-04-18 07:31:40.479076,2026-03-30 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4505,DEV_4505,9746,tablet,ios,v4.2,True,2024-10-09 07:31:40.479076,2026-04-15 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4506,DEV_4506,5760,desktop,ios,v4.4,False,2026-04-08 07:31:40.479076,2026-04-14 07:31:40.479076,GB,AU,1,False,2026-05-27 16:41:43.303822
4507,DEV_4507,9615,mobile,ios,v5.7,False,2025-04-10 07:31:40.479076,2026-04-03 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4508,DEV_4508,3400,mobile,android,v3.5,False,2025-07-15 07:31:40.479076,2026-03-31 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
4509,DEV_4509,8629,desktop,ios,v5.5,False,2025-11-26 07:31:40.479076,2026-04-14 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4510,DEV_4510,2601,tablet,windows,v2.7,False,2025-12-03 07:31:40.479076,2026-04-10 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4511,DEV_4511,6510,mobile,ios,v1.8,False,2025-07-20 07:31:40.479076,2026-04-05 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
4512,DEV_4512,7564,mobile,android,v2.8,False,2025-12-30 07:31:40.479076,2026-04-11 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4513,DEV_4513,6918,mobile,windows,v5.5,False,2025-11-12 07:31:40.479076,2026-04-05 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4514,DEV_4514,8894,tablet,ios,v2.9,False,2024-08-01 07:31:40.479076,2026-04-01 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4515,DEV_4515,5986,tablet,macos,v1.2,False,2025-01-05 07:31:40.479076,2026-03-31 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
4516,DEV_4516,6999,tablet,macos,v5.3,False,2024-11-12 07:31:40.479076,2026-03-19 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
4517,DEV_4517,4119,mobile,ios,v3.5,False,2026-02-23 07:31:40.479076,2026-04-09 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
4518,DEV_4518,5965,mobile,android,v2.5,False,2025-09-30 07:31:40.479076,2026-04-02 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4519,DEV_4519,2100,desktop,windows,v1.7,False,2025-12-11 07:31:40.479076,2026-04-06 07:31:40.479076,IN,SG,1,False,2026-05-27 16:41:43.303822
4520,DEV_4520,8920,tablet,android,v2.2,False,2024-11-06 07:31:40.479076,2026-03-22 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4521,DEV_4521,5259,tablet,android,v4.3,False,2025-07-23 07:31:40.479076,2026-03-27 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4522,DEV_4522,1732,mobile,android,v2.1,False,2026-03-14 07:31:40.479076,2026-03-20 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4523,DEV_4523,3422,desktop,macos,v2.0,False,2025-04-04 07:31:40.479076,2026-04-11 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
4524,DEV_4524,8469,desktop,ios,v1.1,True,2025-06-15 07:31:40.479076,2026-03-26 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
4525,DEV_4525,2989,desktop,windows,v4.6,False,2025-12-31 07:31:40.479076,2026-03-30 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4526,DEV_4526,9431,desktop,macos,v4.8,False,2025-10-11 07:31:40.479076,2026-03-19 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4527,DEV_4527,9707,desktop,android,v5.8,False,2026-02-09 07:31:40.479076,2026-03-30 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
4528,DEV_4528,529,mobile,android,v3.4,False,2026-01-30 07:31:40.479076,2026-04-09 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
4529,DEV_4529,5183,desktop,macos,v1.8,False,2026-02-14 07:31:40.479076,2026-03-31 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4530,DEV_4530,7364,mobile,android,v5.6,False,2025-02-04 07:31:40.479076,2026-03-22 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4531,DEV_4531,4312,desktop,windows,v3.9,False,2025-08-26 07:31:40.479076,2026-04-03 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4533,DEV_4533,6174,mobile,ios,v2.1,False,2025-06-07 07:31:40.479076,2026-03-27 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4534,DEV_4534,4483,mobile,windows,v4.5,False,2026-02-20 07:31:40.479076,2026-04-05 07:31:40.479076,AU,SG,1,False,2026-05-27 16:41:43.303822
4535,DEV_4535,5023,tablet,windows,v5.8,False,2025-07-23 07:31:40.479076,2026-03-26 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4536,DEV_4536,3918,desktop,macos,v1.7,False,2024-05-12 07:31:40.479076,2026-04-11 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4537,DEV_4537,5856,mobile,windows,v2.1,False,2025-02-25 07:31:40.479076,2026-04-13 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
4538,DEV_4538,3357,mobile,windows,v4.8,False,2024-05-20 07:31:40.479076,2026-03-31 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
4539,DEV_4539,6085,desktop,android,v3.4,False,2025-05-04 07:31:40.479076,2026-03-27 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
4540,DEV_4540,9247,desktop,macos,v5.5,False,2024-10-11 07:31:40.479076,2026-03-28 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4541,DEV_4541,6999,mobile,windows,v1.9,False,2025-02-06 07:31:40.479076,2026-04-13 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4542,DEV_4542,84,desktop,windows,v4.9,False,2025-11-06 07:31:40.479076,2026-04-07 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4543,DEV_4543,7161,tablet,android,v4.3,False,2024-06-13 07:31:40.479076,2026-03-24 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
4544,DEV_4544,1073,tablet,android,v5.9,False,2025-02-26 07:31:40.479076,2026-03-21 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4545,DEV_4545,4483,desktop,ios,v3.3,False,2025-11-03 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU,1,False,2026-05-27 16:41:43.303822
4546,DEV_4546,5472,desktop,windows,v1.4,False,2025-12-22 07:31:40.479076,2026-04-16 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4547,DEV_4547,1834,desktop,macos,v4.5,False,2024-08-05 07:31:40.479076,2026-03-21 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4548,DEV_4548,295,tablet,windows,v4.2,False,2025-09-08 07:31:40.479076,2026-04-10 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4549,DEV_4549,5362,tablet,macos,v1.6,False,2025-09-03 07:31:40.479076,2026-03-20 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
4550,DEV_4550,2975,mobile,android,v3.5,False,2026-04-06 07:31:40.479076,2026-03-20 07:31:40.479076,IN,IN,2,False,2026-05-27 16:41:43.303822
4551,DEV_4551,3964,tablet,android,v1.3,False,2025-02-27 07:31:40.479076,2026-03-27 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
4552,DEV_4552,9298,tablet,macos,v5.1,False,2025-04-10 07:31:40.479076,2026-04-06 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4553,DEV_4553,6870,mobile,macos,v4.6,False,2025-08-31 07:31:40.479076,2026-03-25 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
4554,DEV_4554,6970,desktop,ios,v2.8,False,2024-07-17 07:31:40.479076,2026-04-17 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4555,DEV_4555,6029,desktop,android,v3.6,False,2025-12-17 07:31:40.479076,2026-03-30 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
4556,DEV_4556,3985,tablet,macos,v3.5,False,2024-10-16 07:31:40.479076,2026-04-10 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4557,DEV_4557,4460,mobile,windows,v1.7,False,2025-01-03 07:31:40.479076,2026-04-07 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
4558,DEV_4558,1256,desktop,windows,v3.2,True,2024-07-16 07:31:40.479076,2026-04-14 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4559,DEV_4559,3566,desktop,android,v5.1,False,2025-08-03 07:31:40.479076,2026-03-27 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4560,DEV_4560,321,mobile,macos,v5.4,False,2026-02-26 07:31:40.479076,2026-04-06 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
4561,DEV_4561,6455,mobile,ios,v5.5,False,2025-05-28 07:31:40.479076,2026-03-26 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4562,DEV_4562,5622,desktop,macos,v4.1,False,2025-04-26 07:31:40.479076,2026-04-05 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4563,DEV_4563,9080,mobile,ios,v1.9,False,2024-06-30 07:31:40.479076,2026-04-14 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4564,DEV_4564,3862,tablet,macos,v3.0,False,2026-03-06 07:31:40.479076,2026-03-27 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
4565,DEV_4565,4764,desktop,android,v3.5,False,2024-11-12 07:31:40.479076,2026-03-29 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
4566,DEV_4566,2900,desktop,android,v5.2,False,2025-04-30 07:31:40.479076,2026-04-14 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4567,DEV_4567,1888,desktop,windows,v1.8,False,2025-05-28 07:31:40.479076,2026-03-18 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4568,DEV_4568,1046,mobile,windows,v4.8,False,2025-06-06 07:31:40.479076,2026-04-01 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
4569,DEV_4569,936,desktop,macos,v3.7,False,2025-07-28 07:31:40.479076,2026-04-03 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
4570,DEV_4570,3498,desktop,android,v3.4,False,2025-11-19 07:31:40.479076,2026-03-29 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4571,DEV_4571,5204,desktop,android,v2.2,False,2024-05-10 07:31:40.479076,2026-04-03 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4572,DEV_4572,3030,mobile,android,v1.4,False,2025-10-29 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
4573,DEV_4573,5294,desktop,macos,v3.3,False,2025-12-31 07:31:40.479076,2026-03-28 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4574,DEV_4574,1840,mobile,ios,v1.3,False,2025-01-14 07:31:40.479076,2026-03-26 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4575,DEV_4575,1180,desktop,windows,v4.0,False,2024-05-01 07:31:40.479076,2026-04-04 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4576,DEV_4576,5894,desktop,ios,v3.1,False,2024-07-15 07:31:40.479076,2026-04-02 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4577,DEV_4577,8039,mobile,android,v2.1,False,2024-04-30 07:31:40.479076,2026-03-31 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
4578,DEV_4578,4009,mobile,android,v5.2,False,2024-04-21 07:31:40.479076,2026-04-08 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4580,DEV_4580,2728,mobile,android,v3.8,False,2025-02-17 07:31:40.479076,2026-04-05 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4581,DEV_4581,1462,tablet,macos,v2.4,False,2024-11-10 07:31:40.479076,2026-04-15 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4582,DEV_4582,280,tablet,windows,v1.1,False,2025-10-31 07:31:40.479076,2026-04-16 07:31:40.479076,US,US,1,False,2026-05-27 16:41:43.303822
4583,DEV_4583,4864,tablet,macos,v4.4,False,2025-08-24 07:31:40.479076,2026-03-24 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
4584,DEV_4584,3525,mobile,windows,v5.2,False,2024-06-15 07:31:40.479076,2026-04-06 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
4586,DEV_4586,8546,desktop,macos,v4.7,False,2025-01-02 07:31:40.479076,2026-04-10 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4588,DEV_4588,3499,tablet,macos,v1.6,False,2026-03-25 07:31:40.479076,2026-03-21 07:31:40.479076,GB,US,1,False,2026-05-27 16:41:43.303822
4589,DEV_4589,920,desktop,ios,v3.5,False,2024-06-01 07:31:40.479076,2026-03-23 07:31:40.479076,SG,US,1,False,2026-05-27 16:41:43.303822
4590,DEV_4590,2555,desktop,macos,v1.8,False,2025-03-31 07:31:40.479076,2026-04-14 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4591,DEV_4591,4515,mobile,ios,v2.3,False,2025-10-20 07:31:40.479076,2026-04-03 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4592,DEV_4592,589,mobile,windows,v3.4,False,2026-04-06 07:31:40.479076,2026-04-13 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
4593,DEV_4593,7753,tablet,macos,v2.8,False,2025-12-09 07:31:40.479076,2026-03-19 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4594,DEV_4594,9215,mobile,macos,v2.7,True,2025-11-20 07:31:40.479076,2026-04-15 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
4595,DEV_4595,889,desktop,ios,v1.9,False,2025-05-01 07:31:40.479076,2026-03-29 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4596,DEV_4596,9450,tablet,android,v3.6,False,2025-01-19 07:31:40.479076,2026-04-05 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4597,DEV_4597,2199,tablet,android,v2.9,False,2025-09-28 07:31:40.479076,2026-04-01 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4598,DEV_4598,2965,tablet,windows,v4.5,False,2025-02-13 07:31:40.479076,2026-04-14 07:31:40.479076,AU,GB,1,False,2026-05-27 16:41:43.303822
4600,DEV_4600,8959,desktop,macos,v1.6,False,2025-09-08 07:31:40.479076,2026-03-20 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4601,DEV_4601,5905,tablet,ios,v1.8,False,2026-04-11 07:31:40.479076,2026-04-16 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4602,DEV_4602,7203,desktop,windows,v3.4,False,2025-04-18 07:31:40.479076,2026-03-27 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4603,DEV_4603,8636,desktop,windows,v2.1,False,2024-06-02 07:31:40.479076,2026-04-16 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
4604,DEV_4604,614,mobile,ios,v2.7,False,2025-02-11 07:31:40.479076,2026-04-06 07:31:40.479076,IN,IN,1,False,2026-05-27 16:41:43.303822
4605,DEV_4605,5682,desktop,ios,v5.3,False,2025-06-19 07:31:40.479076,2026-03-18 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
4606,DEV_4606,5573,desktop,android,v2.8,False,2024-11-14 07:31:40.479076,2026-03-26 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4607,DEV_4607,984,mobile,android,v4.6,False,2024-10-27 07:31:40.479076,2026-03-19 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
4608,DEV_4608,6827,desktop,windows,v5.9,False,2024-08-04 07:31:40.479076,2026-04-11 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4609,DEV_4609,1303,mobile,ios,v5.3,False,2026-02-08 07:31:40.479076,2026-04-02 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4610,DEV_4610,8189,desktop,ios,v4.8,False,2025-01-26 07:31:40.479076,2026-03-20 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
4611,DEV_4611,5255,mobile,macos,v5.7,False,2026-01-06 07:31:40.479076,2026-04-15 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
4612,DEV_4612,6230,mobile,ios,v3.9,False,2025-08-25 07:31:40.479076,2026-03-30 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4613,DEV_4613,7660,desktop,ios,v5.5,False,2026-01-17 07:31:40.479076,2026-04-09 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4614,DEV_4614,8118,mobile,windows,v2.1,False,2024-09-18 07:31:40.479076,2026-03-20 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4615,DEV_4615,5499,desktop,ios,v4.5,False,2025-08-18 07:31:40.479076,2026-04-11 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
4616,DEV_4616,3576,mobile,ios,v1.6,False,2025-03-29 07:31:40.479076,2026-04-17 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4617,DEV_4617,9247,tablet,macos,v2.4,False,2025-06-16 07:31:40.479076,2026-04-01 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4618,DEV_4618,28,desktop,windows,v1.6,False,2024-08-18 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
4619,DEV_4619,3757,desktop,android,v3.6,False,2024-07-03 07:31:40.479076,2026-03-19 07:31:40.479076,IN,GB,1,False,2026-05-27 16:41:43.303822
4620,DEV_4620,5504,tablet,windows,v3.8,False,2026-03-30 07:31:40.479076,2026-04-09 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4621,DEV_4621,768,desktop,ios,v3.3,False,2024-04-24 07:31:40.479076,2026-04-02 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4622,DEV_4622,8591,tablet,ios,v1.9,False,2025-06-05 07:31:40.479076,2026-04-01 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4623,DEV_4623,6537,mobile,windows,v3.4,False,2025-04-10 07:31:40.479076,2026-04-16 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
4624,DEV_4624,2537,desktop,windows,v2.7,True,2025-05-18 07:31:40.479076,2026-03-31 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4625,DEV_4625,8746,tablet,ios,v4.9,False,2025-05-23 07:31:40.479076,2026-04-03 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
4626,DEV_4626,783,mobile,macos,v1.2,False,2026-02-18 07:31:40.479076,2026-03-26 07:31:40.479076,AU,IN,1,False,2026-05-27 16:41:43.303822
4627,DEV_4627,2889,tablet,macos,v1.0,False,2025-12-31 07:31:40.479076,2026-03-31 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
4628,DEV_4628,8637,tablet,windows,v4.0,False,2025-04-11 07:31:40.479076,2026-03-29 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
4629,DEV_4629,8491,desktop,ios,v4.0,True,2024-06-08 07:31:40.479076,2026-04-01 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4631,DEV_4631,5222,mobile,android,v3.1,False,2025-07-21 07:31:40.479076,2026-04-06 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4632,DEV_4632,3082,mobile,ios,v3.8,False,2026-01-03 07:31:40.479076,2026-04-03 07:31:40.479076,AU,GB,1,False,2026-05-27 16:41:43.303822
4633,DEV_4633,4011,tablet,windows,v3.5,False,2026-03-15 07:31:40.479076,2026-04-07 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
4634,DEV_4634,9779,mobile,windows,v1.5,False,2025-10-14 07:31:40.479076,2026-04-03 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4635,DEV_4635,3019,mobile,ios,v2.5,False,2025-12-07 07:31:40.479076,2026-04-11 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4636,DEV_4636,3719,mobile,ios,v5.4,False,2024-11-07 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4637,DEV_4637,6459,mobile,android,v2.2,False,2026-02-05 07:31:40.479076,2026-04-05 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
4638,DEV_4638,3887,desktop,macos,v4.4,False,2025-08-14 07:31:40.479076,2026-04-15 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4639,DEV_4639,3166,tablet,windows,v2.2,False,2025-10-13 07:31:40.479076,2026-04-12 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
4640,DEV_4640,9825,desktop,macos,v1.1,False,2024-07-15 07:31:40.479076,2026-04-17 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
4641,DEV_4641,8454,tablet,ios,v2.2,False,2025-04-18 07:31:40.479076,2026-04-03 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
4642,DEV_4642,1923,desktop,windows,v2.9,False,2024-05-11 07:31:40.479076,2026-04-04 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4643,DEV_4643,416,tablet,macos,v2.7,False,2026-03-30 07:31:40.479076,2026-04-12 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
4644,DEV_4644,2574,tablet,ios,v4.0,False,2025-11-08 07:31:40.479076,2026-04-02 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4645,DEV_4645,3197,tablet,windows,v3.2,False,2026-02-17 07:31:40.479076,2026-04-15 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
4646,DEV_4646,310,tablet,windows,v5.6,False,2025-06-09 07:31:40.479076,2026-03-19 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
4647,DEV_4647,8447,desktop,android,v1.6,False,2024-08-15 07:31:40.479076,2026-03-18 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4648,DEV_4648,6153,desktop,windows,v2.7,False,2024-10-08 07:31:40.479076,2026-04-07 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4649,DEV_4649,5230,mobile,macos,v4.8,False,2024-12-19 07:31:40.479076,2026-03-23 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4585,DEV_4585,3885,mobile,windows,v2.2,True,2025-10-23 07:31:40.479076,2026-04-13 07:31:40.479076,US,IN,1,False,2026-05-27 16:41:43.303822
4579,DEV_4579,1004578,tablet,macos,v1.7,False,2024-09-27 07:31:40.479076,2026-04-12 07:31:40.479076,AU,US,1,False,2026-05-27 16:41:43.303822
4599,DEV_4599,480,desktop,windows,v3.0,False,2025-08-02 07:31:40.479076,2025-07-28 07:31:40.479076,IN,SG,1,False,2026-05-27 16:41:43.303822
4630,DEV_4630,8635,desktop,ios,v5.6,False,2024-04-28 07:31:40.479076,2026-04-15 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4650,DEV_4650,9824,tablet,macos,v5.3,False,2024-06-22 07:31:40.479076,2026-04-12 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4652,DEV_4652,9893,desktop,windows,v5.0,False,2025-04-25 07:31:40.479076,2026-03-28 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
4653,DEV_4653,352,desktop,windows,v2.3,False,2025-11-23 07:31:40.479076,2026-03-26 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
4655,DEV_4655,4440,desktop,ios,v4.0,False,2025-07-21 07:31:40.479076,2026-03-20 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
4656,DEV_4656,5321,desktop,windows,v4.5,False,2025-05-26 07:31:40.479076,2026-03-22 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
4657,DEV_4657,1201,tablet,macos,v4.7,False,2024-08-06 07:31:40.479076,2026-04-10 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
4658,DEV_4658,9924,mobile,ios,v4.1,False,2025-02-20 07:31:40.479076,2026-04-13 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
4659,DEV_4659,9643,mobile,android,v2.5,False,2024-11-02 07:31:40.479076,2026-04-08 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
4660,DEV_4660,9437,mobile,macos,v4.1,False,2026-01-05 07:31:40.479076,2026-03-30 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
4661,DEV_4661,8347,mobile,ios,v5.4,False,2025-08-05 07:31:40.479076,2026-04-13 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
4662,DEV_4662,5057,desktop,windows,v3.4,False,2026-03-21 07:31:40.479076,2026-04-10 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
4663,DEV_4663,8148,desktop,android,v2.8,True,2025-06-13 07:31:40.479076,2026-04-15 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
4664,DEV_4664,9762,tablet,ios,v3.6,False,2025-07-25 07:31:40.479076,2026-04-12 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
