merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at
889,MERCH_889,Merchant_889,Merchant_889_PTY_LTD,travel,AU,USD,2026-01-05,low,True,2025-08-01 07:26:36.509380,2026-04-17 07:26:36.509380
891,MERCH_891,Merchant_891,Merchant_891_PTY_LTD,subscription,US,GBP,2026-01-17,low,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380
892,MERCH_892,Merchant_892,Merchant_892_PTY_LTD,ecommerce,AU,SGD,2024-07-13,high,False,2025-07-05 07:26:36.509380,2026-04-17 07:26:36.509380
894,MERCH_894,Merchant_894,Merchant_894_PTY_LTD,subscription,AU,SGD,2024-04-13,high,True,2025-12-23 07:26:36.509380,2026-04-17 07:26:36.509380
896,MERCH_896,Merchant_896,Merchant_896_PTY_LTD,electronics,SG,INR,2024-04-29,high,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380
898,MERCH_898,Merchant_898,Merchant_898_PTY_LTD,subscription,GB,INR,2025-10-25,high,True,2025-09-14 07:26:36.509380,2026-04-17 07:26:36.509380
900,MERCH_900,Merchant_900,Merchant_900_PTY_LTD,food_delivery,IN,AUD,2024-04-06,low,True,2026-02-23 07:26:36.509380,2026-04-17 07:26:36.509380
901,MERCH_901,Merchant_901,Merchant_901_PTY_LTD,travel,AU,INR,2024-10-23,medium,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380
902,MERCH_902,Merchant_902,Merchant_902_PTY_LTD,food_delivery,US,SGD,2024-10-03,low,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380
904,MERCH_904,Merchant_904,Merchant_904_PTY_LTD,gaming,GB,AUD,2024-03-06,low,True,2025-05-25 07:26:36.509380,2026-04-17 07:26:36.509380
905,MERCH_905,Merchant_905,Merchant_905_PTY_LTD,food_delivery,IN,GBP,2025-12-03,high,True,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380
906,MERCH_906,Merchant_906,Merchant_906_PTY_LTD,gaming,AU,INR,2025-01-23,low,True,2025-08-21 07:26:36.509380,2026-04-17 07:26:36.509380
908,MERCH_908,Merchant_908,Merchant_908_PTY_LTD,travel,SG,USD,2025-04-25,high,True,2025-10-16 07:26:36.509380,2026-04-17 07:26:36.509380
910,MERCH_910,Merchant_910,Merchant_910_PTY_LTD,food_delivery,AU,GBP,2025-12-01,low,True,2026-02-24 07:26:36.509380,2026-04-17 07:26:36.509380
912,MERCH_912,Merchant_912,Merchant_912_PTY_LTD,electronics,US,SGD,2023-10-03,medium,True,2025-04-23 07:26:36.509380,2026-04-17 07:26:36.509380
913,MERCH_913,Merchant_913,Merchant_913_PTY_LTD,electronics,AU,GBP,2024-12-29,high,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
915,MERCH_915,Merchant_915,Merchant_915_PTY_LTD,food_delivery,SG,GBP,2025-01-10,low,True,2026-01-04 07:26:36.509380,2026-04-17 07:26:36.509380
917,MERCH_917,Merchant_917,Merchant_917_PTY_LTD,subscription,GB,INR,2025-05-17,low,False,2025-11-09 07:26:36.509380,2026-04-17 07:26:36.509380
918,MERCH_918,Merchant_918,Merchant_918_PTY_LTD,travel,SG,INR,2025-06-23,low,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380
919,MERCH_919,Merchant_919,Merchant_919_PTY_LTD,ecommerce,AU,USD,2026-03-01,medium,True,2025-12-10 07:26:36.509380,2026-04-17 07:26:36.509380
920,MERCH_920,Merchant_920,Merchant_920_PTY_LTD,subscription,GB,INR,2023-12-05,medium,True,2025-10-24 07:26:36.509380,2026-04-17 07:26:36.509380
924,MERCH_924,Merchant_924,Merchant_924_PTY_LTD,electronics,US,INR,2025-05-10,medium,True,2025-07-03 07:26:36.509380,2026-04-17 07:26:36.509380
925,MERCH_925,Merchant_925,Merchant_925_PTY_LTD,electronics,IN,GBP,2023-07-29,high,True,2025-10-08 07:26:36.509380,2026-04-17 07:26:36.509380
926,MERCH_926,Merchant_926,Merchant_926_PTY_LTD,electronics,SG,AUD,2023-09-07,low,True,2026-02-01 07:26:36.509380,2026-04-17 07:26:36.509380
927,MERCH_927,Merchant_927,Merchant_927_PTY_LTD,gaming,US,SGD,2024-06-13,medium,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380
928,MERCH_928,Merchant_928,Merchant_928_PTY_LTD,ecommerce,US,USD,2025-07-04,low,True,2025-11-28 07:26:36.509380,2026-04-17 07:26:36.509380
929,MERCH_929,Merchant_929,Merchant_929_PTY_LTD,food_delivery,GB,USD,2024-12-06,high,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380
931,MERCH_931,Merchant_931,Merchant_931_PTY_LTD,subscription,GB,INR,2025-11-11,low,True,2025-05-07 07:26:36.509380,2026-04-17 07:26:36.509380
932,MERCH_932,Merchant_932,Merchant_932_PTY_LTD,ecommerce,US,USD,2023-07-24,medium,True,2026-01-25 07:26:36.509380,2026-04-17 07:26:36.509380
933,MERCH_933,Merchant_933,Merchant_933_PTY_LTD,electronics,AU,GBP,2025-06-20,low,True,2025-09-02 07:26:36.509380,2026-04-17 07:26:36.509380
935,MERCH_935,Merchant_935,Merchant_935_PTY_LTD,ecommerce,GB,AUD,2024-07-22,low,True,2025-07-28 07:26:36.509380,2026-04-17 07:26:36.509380
936,MERCH_936,Merchant_936,Merchant_936_PTY_LTD,subscription,US,INR,2024-08-18,low,True,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380
937,MERCH_937,Merchant_937,Merchant_937_PTY_LTD,electronics,IN,GBP,2023-12-05,low,True,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380
938,MERCH_938,Merchant_938,Merchant_938_PTY_LTD,electronics,AU,SGD,2026-02-23,low,True,2026-04-07 07:26:36.509380,2026-04-17 07:26:36.509380
939,MERCH_939,Merchant_939,Merchant_939_PTY_LTD,gaming,AU,GBP,2024-10-02,medium,True,2025-05-02 07:26:36.509380,2026-04-17 07:26:36.509380
940,MERCH_940,Merchant_940,Merchant_940_PTY_LTD,food_delivery,IN,SGD,2025-03-23,low,True,2025-06-07 07:26:36.509380,2026-04-17 07:26:36.509380
941,MERCH_941,Merchant_941,Merchant_941_PTY_LTD,subscription,US,USD,2025-10-16,high,True,2025-07-29 07:26:36.509380,2026-04-17 07:26:36.509380
942,MERCH_942,Merchant_942,Merchant_942_PTY_LTD,subscription,IN,SGD,2024-02-19,medium,True,2025-12-24 07:26:36.509380,2026-04-17 07:26:36.509380
943,MERCH_943,Merchant_943,Merchant_943_PTY_LTD,subscription,SG,AUD,2023-08-29,high,True,2025-04-21 07:26:36.509380,2026-04-17 07:26:36.509380
945,MERCH_945,Merchant_945,Merchant_945_PTY_LTD,ecommerce,US,USD,2024-01-17,medium,True,2025-05-10 07:26:36.509380,2026-04-17 07:26:36.509380
946,MERCH_946,Merchant_946,Merchant_946_PTY_LTD,gaming,AU,GBP,2026-03-02,high,True,2025-11-05 07:26:36.509380,2026-04-17 07:26:36.509380
885,MERCH_885,Merchant_885,Merchant_885_PTY_LTD,travel,US,AUDD,2023-10-08,low,True,2025-10-25 07:26:36.509380,2026-04-17 07:26:36.509380
907,MERCH_907,Merchant_907,,subscription,US,GBP,2024-10-16,medium,True,2026-02-19 07:26:36.509380,2026-04-17 07:26:36.509380
890,MERCH_890,Merchant_890,Merchant_890_PTY_LTD,Ecommerce,US,SGD,2024-07-08,medium,False,2026-01-11 07:26:36.509380,2026-04-17 07:26:36.509380
899,MERCH_899,Merchant_899,Merchant_899_PTY_LTD,FOOD_DELIVERY,AU,INR,2025-08-22,high,True,2025-05-25 07:26:36.509380,2026-04-17 07:26:36.509380
895,MERCH_895,Merchant_895,Merchant_895_PTY_LTD,electronics,US,GBP,2026-10-03,medium,True,2025-11-10 07:26:36.509380,2026-04-17 07:26:36.509380
909,MERCH_909,Merchant_909,,subscription,AU,GBP,2024-11-30,low,False,2025-12-14 07:26:36.509380,2026-04-17 07:26:36.509380
903,MERCH_903,Merchant_903,Merchant_903_PTY_LTD,food_delivery,GB,INR,2025-11-05,High,True,2025-10-09 07:26:36.509380,2026-04-17 07:26:36.509380
921,MERCH_921,Merchant_921,Merchant_921_PTY_LTD,gaming,IN,SGD,2024-01-19,High,True,2025-06-02 07:26:36.509380,2026-04-17 07:26:36.509380
893,MERCH_893,Merchant_893,Merchant_893_PTY_LTD,ecommerce,US,GBP,2024-07-07,MEDIUM,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380
922,MERCH_922,Merchant_922,Merchant_922_PTY_LTD,subscription,AU,USD,2024-08-21,MEDIUM,False,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
914,MERCH_914,Merchant_914,Merchant_914_PTY_LTD,gaming,US,XXX,2024-04-06,MEDIUM,True,2025-04-26 07:26:36.509380,2026-04-17 07:26:36.509380
897,MERCH_897,Merchant_897,Merchant_897_PTY_LTD,electronics,AU,AUD,2026-07-23,MEDIUM,True,2026-01-28 07:26:36.509380,2026-04-17 07:26:36.509380
944,MERCH_944,Merchant_944,,electronics,AU,INR,2026-02-22,high,True,2025-07-10 07:26:36.509380,2026-04-17 07:26:36.509380
947,MERCH_947,Merchant_947,Merchant_947_PTY_LTD,ecommerce,IN,AUD,2026-01-06,medium,True,2025-07-14 07:26:36.509380,2026-04-17 07:26:36.509380
950,MERCH_950,Merchant_950,Merchant_950_PTY_LTD,ecommerce,SG,INR,2024-03-13,high,True,2026-03-14 07:26:36.509380,2026-04-17 07:26:36.509380
953,MERCH_953,Merchant_953,Merchant_953_PTY_LTD,travel,GB,USD,2024-09-19,low,False,2025-10-07 07:26:36.509380,2026-04-17 07:26:36.509380
955,MERCH_955,Merchant_955,Merchant_955_PTY_LTD,ecommerce,GB,INR,2025-04-09,high,True,2025-06-21 07:26:36.509380,2026-04-17 07:26:36.509380
956,MERCH_956,Merchant_956,Merchant_956_PTY_LTD,food_delivery,US,SGD,2025-11-01,low,True,2026-01-25 07:26:36.509380,2026-04-17 07:26:36.509380
958,MERCH_958,Merchant_958,Merchant_958_PTY_LTD,food_delivery,AU,AUD,2024-01-28,high,True,2025-09-26 07:26:36.509380,2026-04-17 07:26:36.509380
959,MERCH_959,Merchant_959,Merchant_959_PTY_LTD,subscription,GB,SGD,2024-06-08,high,True,2025-10-15 07:26:36.509380,2026-04-17 07:26:36.509380
960,MERCH_960,Merchant_960,Merchant_960_PTY_LTD,electronics,IN,AUD,2025-12-17,high,True,2026-03-10 07:26:36.509380,2026-04-17 07:26:36.509380
961,MERCH_961,Merchant_961,Merchant_961_PTY_LTD,subscription,IN,SGD,2023-12-26,medium,True,2026-03-19 07:26:36.509380,2026-04-17 07:26:36.509380
962,MERCH_962,Merchant_962,Merchant_962_PTY_LTD,subscription,SG,USD,2026-01-27,medium,True,2025-11-28 07:26:36.509380,2026-04-17 07:26:36.509380
964,MERCH_964,Merchant_964,Merchant_964_PTY_LTD,electronics,AU,SGD,2025-12-05,high,True,2025-08-13 07:26:36.509380,2026-04-17 07:26:36.509380
966,MERCH_966,Merchant_966,Merchant_966_PTY_LTD,electronics,US,SGD,2024-09-23,medium,True,2025-06-29 07:26:36.509380,2026-04-17 07:26:36.509380
968,MERCH_968,Merchant_968,Merchant_968_PTY_LTD,food_delivery,US,GBP,2023-12-17,medium,True,2026-03-07 07:26:36.509380,2026-04-17 07:26:36.509380
974,MERCH_974,Merchant_974,Merchant_974_PTY_LTD,electronics,US,GBP,2025-07-11,low,True,2025-11-28 07:26:36.509380,2026-04-17 07:26:36.509380
976,MERCH_976,Merchant_976,Merchant_976_PTY_LTD,gaming,SG,INR,2025-08-24,low,True,2025-06-09 07:26:36.509380,2026-04-17 07:26:36.509380
977,MERCH_977,Merchant_977,Merchant_977_PTY_LTD,ecommerce,GB,USD,2024-05-30,low,False,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380
978,MERCH_978,Merchant_978,Merchant_978_PTY_LTD,ecommerce,SG,GBP,2026-01-25,low,False,2026-02-23 07:26:36.509380,2026-04-17 07:26:36.509380
980,MERCH_980,Merchant_980,Merchant_980_PTY_LTD,gaming,US,INR,2025-05-02,low,True,2025-09-19 07:26:36.509380,2026-04-17 07:26:36.509380
981,MERCH_981,Merchant_981,Merchant_981_PTY_LTD,food_delivery,IN,USD,2025-11-18,medium,False,2025-12-15 07:26:36.509380,2026-04-17 07:26:36.509380
982,MERCH_982,Merchant_982,Merchant_982_PTY_LTD,electronics,IN,USD,2024-10-08,high,False,2025-10-22 07:26:36.509380,2026-04-17 07:26:36.509380
983,MERCH_983,Merchant_983,Merchant_983_PTY_LTD,subscription,AU,SGD,2023-12-31,low,True,2025-05-24 07:26:36.509380,2026-04-17 07:26:36.509380
984,MERCH_984,Merchant_984,Merchant_984_PTY_LTD,subscription,GB,USD,2025-08-27,low,True,2025-11-08 07:26:36.509380,2026-04-17 07:26:36.509380
985,MERCH_985,Merchant_985,Merchant_985_PTY_LTD,gaming,US,AUD,2023-08-04,medium,True,2026-03-01 07:26:36.509380,2026-04-17 07:26:36.509380
986,MERCH_986,Merchant_986,Merchant_986_PTY_LTD,food_delivery,IN,USD,2025-05-18,medium,True,2025-12-05 07:26:36.509380,2026-04-17 07:26:36.509380
987,MERCH_987,Merchant_987,Merchant_987_PTY_LTD,gaming,AU,GBP,2024-08-02,low,True,2025-08-05 07:26:36.509380,2026-04-17 07:26:36.509380
989,MERCH_989,Merchant_989,Merchant_989_PTY_LTD,ecommerce,IN,GBP,2024-01-16,high,True,2026-01-31 07:26:36.509380,2026-04-17 07:26:36.509380
990,MERCH_990,Merchant_990,Merchant_990_PTY_LTD,travel,SG,AUD,2023-10-30,medium,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
991,MERCH_991,Merchant_991,Merchant_991_PTY_LTD,ecommerce,IN,SGD,2025-02-04,high,True,2025-07-27 07:26:36.509380,2026-04-17 07:26:36.509380
993,MERCH_993,Merchant_993,Merchant_993_PTY_LTD,electronics,IN,AUD,2023-12-10,high,True,2025-09-28 07:26:36.509380,2026-04-17 07:26:36.509380
996,MERCH_996,Merchant_996,Merchant_996_PTY_LTD,ecommerce,US,INR,2025-09-26,low,True,2026-02-24 07:26:36.509380,2026-04-17 07:26:36.509380
998,MERCH_998,Merchant_998,Merchant_998_PTY_LTD,electronics,IN,INR,2025-02-08,medium,True,2025-04-27 07:26:36.509380,2026-04-17 07:26:36.509380
999,MERCH_999,Merchant_999,Merchant_999_PTY_LTD,electronics,GB,INR,2023-12-10,high,True,2026-02-11 07:26:36.509380,2026-04-17 07:26:36.509380
1000,MERCH_1000,Merchant_1000,Merchant_1000_PTY_LTD,subscription,US,GBP,2026-01-26,low,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
1001,MERCH_1001,Merchant_1001,Merchant_1001_PTY_LTD,gaming,SG,USD,2024-11-12,low,True,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380
1002,MERCH_1002,Merchant_1002,Merchant_1002_PTY_LTD,food_delivery,SG,INR,2025-11-22,medium,True,2025-11-12 07:26:36.509380,2026-04-17 07:26:36.509380
1003,MERCH_1003,Merchant_1003,Merchant_1003_PTY_LTD,travel,SG,AUD,2025-11-03,medium,True,2025-10-09 07:26:36.509380,2026-04-17 07:26:36.509380
1005,MERCH_1005,Merchant_1005,Merchant_1005_PTY_LTD,subscription,SG,AUD,2026-03-20,medium,True,2025-09-23 07:26:36.509380,2026-04-17 07:26:36.509380
1006,MERCH_1006,Merchant_1006,Merchant_1006_PTY_LTD,subscription,AU,INR,2023-10-06,medium,True,2025-06-19 07:26:36.509380,2026-04-17 07:26:36.509380
1007,MERCH_1007,Merchant_1007,Merchant_1007_PTY_LTD,subscription,AU,INR,2024-03-20,high,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
1008,MERCH_1008,Merchant_1008,Merchant_1008_PTY_LTD,travel,US,SGD,2024-07-31,low,True,2025-09-10 07:26:36.509380,2026-04-17 07:26:36.509380
952,MERCH_952,Merchant_952,Merchant_952_PTY_LTD,travel ,SG,SGD,2025-10-16,high,True,2025-06-29 07:26:36.509380,2026-04-17 07:26:36.509380
1004,MERCH_1004,Merchant_1004,Merchant_1004_PTY_LTD,subscription,IN,AUDD,2024-01-25,low,True,2026-03-14 07:26:36.509380,2026-04-17 07:26:36.509380
957,MERCH_957,Merchant_957,Merchant_957_PTY_LTD,subscription,IN,usd,2025-05-06,low,True,2025-11-23 07:26:36.509380,2026-04-17 07:26:36.509380
965,MERCH_965,Merchant_965,Merchant_965_PTY_LTD,gaming,US,INR,2026-03-26,MEDIUM,True,2025-08-02 07:26:36.509380,2026-04-17 07:26:36.509380
949,MERCH_949,Merchant_949,Merchant_949_PTY_LTD,Ecommerce,AU,INR,2023-08-29,low,False,2026-01-04 07:26:36.509380,2026-04-17 07:26:36.509380
954,MERCH_954,Merchant_954,Merchant_954_PTY_LTD,Ecommerce,SG,USD,2025-12-10,high,True,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380
975,MERCH_975,Merchant_975,Merchant_975_PTY_LTD,FOOD_DELIVERY,IN,GBP,2024-03-03,high,True,2025-07-10 07:26:36.509380,2026-04-17 07:26:36.509380
988,MERCH_988,Merchant_988,Merchant_988_PTY_LTD,FOOD_DELIVERY,US,GBP,2023-09-21,medium,True,2025-12-03 07:26:36.509380,2026-04-17 07:26:36.509380
997,MERCH_997,Merchant_997,Merchant_997_PTY_LTD,FOOD_DELIVERY,GB,AUDD,2023-12-01,high,True,2025-10-11 07:26:36.509380,2026-04-17 07:26:36.509380
963,MERCH_963,Merchant_963,Merchant_963_PTY_LTD,travel ,SG,AUD,2025-10-01,low,True,2025-07-10 07:26:36.509380,2026-04-17 07:26:36.509380
970,MERCH_970,Merchant_970,Merchant_970_PTY_LTD,travel ,SG,GBP,2023-08-29,medium,True,2026-04-12 07:26:36.509380,2026-04-17 07:26:36.509380
969,MERCH_969,Merchant_969,Merchant_969_PTY_LTD,ecommerce,IN,SGD,2025-04-23,High,True,2025-04-28 07:26:36.509380,2026-04-17 07:26:36.509380
972,MERCH_972,Merchant_972,Merchant_972_PTY_LTD,gaming,AU,usd,2023-11-09,High,True,2025-11-06 07:26:36.509380,2026-04-17 07:26:36.509380
967,MERCH_967,Merchant_967,Merchant_967_PTY_LTD,gaming,AU,INR,2024-02-14,MEDIUM,True,2025-11-14 07:26:36.509380,2026-04-17 07:26:36.509380
973,MERCH_973,Merchant_973,Merchant_973_PTY_LTD,travel,AU,INR,2025-01-05,MEDIUM,True,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380
948,MERCH_948,Merchant_948,,food_delivery,IN,INR,2024-01-21,high,False,2026-03-17 07:26:36.509380,2026-04-17 07:26:36.509380
1009,MERCH_1009,Merchant_1009,Merchant_1009_PTY_LTD,ecommerce,IN,USD,2024-12-14,high,True,2026-01-07 07:26:36.509380,2026-04-17 07:26:36.509380
1010,MERCH_1010,Merchant_1010,Merchant_1010_PTY_LTD,ecommerce,AU,SGD,2026-01-16,low,True,2026-02-09 07:26:36.509380,2026-04-17 07:26:36.509380
1012,MERCH_1012,Merchant_1012,Merchant_1012_PTY_LTD,travel,IN,USD,2023-12-20,high,True,2026-04-12 07:26:36.509380,2026-04-17 07:26:36.509380
1013,MERCH_1013,Merchant_1013,Merchant_1013_PTY_LTD,gaming,US,GBP,2024-06-20,medium,True,2026-03-02 07:26:36.509380,2026-04-17 07:26:36.509380
1015,MERCH_1015,Merchant_1015,Merchant_1015_PTY_LTD,electronics,AU,INR,2025-12-26,high,True,2025-08-31 07:26:36.509380,2026-04-17 07:26:36.509380
1016,MERCH_1016,Merchant_1016,Merchant_1016_PTY_LTD,ecommerce,IN,INR,2025-05-22,low,False,2025-11-21 07:26:36.509380,2026-04-17 07:26:36.509380
1017,MERCH_1017,Merchant_1017,Merchant_1017_PTY_LTD,gaming,AU,USD,2024-11-02,high,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
1020,MERCH_1020,Merchant_1020,Merchant_1020_PTY_LTD,subscription,AU,INR,2023-08-20,high,True,2025-07-05 07:26:36.509380,2026-04-17 07:26:36.509380
1021,MERCH_1021,Merchant_1021,Merchant_1021_PTY_LTD,subscription,SG,GBP,2024-11-22,medium,True,2025-09-24 07:26:36.509380,2026-04-17 07:26:36.509380
1022,MERCH_1022,Merchant_1022,Merchant_1022_PTY_LTD,food_delivery,AU,GBP,2024-03-23,low,True,2025-12-17 07:26:36.509380,2026-04-17 07:26:36.509380
1023,MERCH_1023,Merchant_1023,Merchant_1023_PTY_LTD,electronics,US,INR,2024-11-15,low,True,2026-04-16 07:26:36.509380,2026-04-17 07:26:36.509380
1024,MERCH_1024,Merchant_1024,Merchant_1024_PTY_LTD,subscription,IN,INR,2025-05-08,low,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380
1025,MERCH_1025,Merchant_1025,Merchant_1025_PTY_LTD,food_delivery,AU,SGD,2024-01-31,medium,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380
1027,MERCH_1027,Merchant_1027,Merchant_1027_PTY_LTD,gaming,GB,INR,2026-03-27,high,True,2025-10-28 07:26:36.509380,2026-04-17 07:26:36.509380
1028,MERCH_1028,Merchant_1028,Merchant_1028_PTY_LTD,travel,SG,USD,2024-12-17,high,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380
1029,MERCH_1029,Merchant_1029,Merchant_1029_PTY_LTD,electronics,IN,GBP,2024-02-26,high,True,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380
1030,MERCH_1030,Merchant_1030,Merchant_1030_PTY_LTD,electronics,IN,SGD,2026-01-07,low,True,2025-06-24 07:26:36.509380,2026-04-17 07:26:36.509380
1031,MERCH_1031,Merchant_1031,Merchant_1031_PTY_LTD,food_delivery,SG,SGD,2024-09-01,low,True,2026-01-18 07:26:36.509380,2026-04-17 07:26:36.509380
1033,MERCH_1033,Merchant_1033,Merchant_1033_PTY_LTD,electronics,GB,SGD,2025-10-09,medium,True,2025-05-07 07:26:36.509380,2026-04-17 07:26:36.509380
1034,MERCH_1034,Merchant_1034,Merchant_1034_PTY_LTD,food_delivery,US,GBP,2025-03-14,high,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380
1035,MERCH_1035,Merchant_1035,Merchant_1035_PTY_LTD,gaming,SG,SGD,2025-02-22,low,True,2026-04-09 07:26:36.509380,2026-04-17 07:26:36.509380
1036,MERCH_1036,Merchant_1036,Merchant_1036_PTY_LTD,travel,US,AUD,2024-05-27,high,True,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380
1038,MERCH_1038,Merchant_1038,Merchant_1038_PTY_LTD,subscription,IN,INR,2024-04-18,high,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
1039,MERCH_1039,Merchant_1039,Merchant_1039_PTY_LTD,food_delivery,SG,AUD,2025-01-22,low,True,2025-12-18 07:26:36.509380,2026-04-17 07:26:36.509380
1040,MERCH_1040,Merchant_1040,Merchant_1040_PTY_LTD,ecommerce,GB,INR,2023-08-09,medium,True,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380
1041,MERCH_1041,Merchant_1041,Merchant_1041_PTY_LTD,gaming,SG,USD,2023-07-31,medium,True,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380
1042,MERCH_1042,Merchant_1042,Merchant_1042_PTY_LTD,food_delivery,GB,SGD,2024-02-18,medium,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380
1043,MERCH_1043,Merchant_1043,Merchant_1043_PTY_LTD,travel,IN,GBP,2025-06-17,medium,True,2026-01-30 07:26:36.509380,2026-04-17 07:26:36.509380
1044,MERCH_1044,Merchant_1044,Merchant_1044_PTY_LTD,electronics,SG,INR,2025-05-17,high,True,2026-02-03 07:26:36.509380,2026-04-17 07:26:36.509380
1045,MERCH_1045,Merchant_1045,Merchant_1045_PTY_LTD,gaming,IN,SGD,2025-12-22,high,True,2025-07-16 07:26:36.509380,2026-04-17 07:26:36.509380
1046,MERCH_1046,Merchant_1046,Merchant_1046_PTY_LTD,ecommerce,SG,GBP,2024-10-31,medium,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
1048,MERCH_1048,Merchant_1048,Merchant_1048_PTY_LTD,gaming,IN,SGD,2024-03-23,high,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380
1050,MERCH_1050,Merchant_1050,Merchant_1050_PTY_LTD,subscription,SG,INR,2025-11-28,high,True,2025-05-14 07:26:36.509380,2026-04-17 07:26:36.509380
1052,MERCH_1052,Merchant_1052,Merchant_1052_PTY_LTD,electronics,IN,AUD,2024-06-05,low,True,2025-07-24 07:26:36.509380,2026-04-17 07:26:36.509380
1053,MERCH_1053,Merchant_1053,Merchant_1053_PTY_LTD,food_delivery,AU,SGD,2025-10-09,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380
1054,MERCH_1054,Merchant_1054,Merchant_1054_PTY_LTD,electronics,IN,INR,2025-10-04,medium,True,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380
1056,MERCH_1056,Merchant_1056,Merchant_1056_PTY_LTD,ecommerce,SG,INR,2024-08-03,low,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380
1058,MERCH_1058,Merchant_1058,Merchant_1058_PTY_LTD,ecommerce,US,USD,2025-11-21,high,True,2026-04-14 07:26:36.509380,2026-04-17 07:26:36.509380
1059,MERCH_1059,Merchant_1059,Merchant_1059_PTY_LTD,travel,GB,GBP,2024-08-30,medium,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
1060,MERCH_1060,Merchant_1060,Merchant_1060_PTY_LTD,gaming,US,SGD,2023-10-23,high,True,2025-12-07 07:26:36.509380,2026-04-17 07:26:36.509380
1061,MERCH_1061,Merchant_1061,Merchant_1061_PTY_LTD,ecommerce,GB,AUD,2025-05-23,low,True,2025-05-06 07:26:36.509380,2026-04-17 07:26:36.509380
1064,MERCH_1064,Merchant_1064,Merchant_1064_PTY_LTD,gaming,GB,AUD,2025-11-10,low,True,2025-10-03 07:26:36.509380,2026-04-17 07:26:36.509380
1065,MERCH_1065,Merchant_1065,Merchant_1065_PTY_LTD,subscription,SG,SGD,2025-05-11,medium,True,2025-07-27 07:26:36.509380,2026-04-17 07:26:36.509380
1066,MERCH_1066,Merchant_1066,Merchant_1066_PTY_LTD,subscription,SG,INR,2024-03-11,high,True,2025-07-02 07:26:36.509380,2026-04-17 07:26:36.509380
1067,MERCH_1067,Merchant_1067,Merchant_1067_PTY_LTD,travel,IN,INR,2024-06-26,low,True,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380
1068,MERCH_1068,Merchant_1068,Merchant_1068_PTY_LTD,subscription,AU,AUD,2024-08-08,medium,True,2025-11-22 07:26:36.509380,2026-04-17 07:26:36.509380
1051,MERCH_1051,Merchant_1051,Merchant_1051_PTY_LTD,electronics,IN,usd,2025-07-06,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380
1057,MERCH_1057,Merchant_1057,Merchant_1057_PTY_LTD,Ecommerce,US,INR,2024-01-29,High,True,2025-08-17 07:26:36.509380,2026-04-17 07:26:36.509380
1014,MERCH_1014,Merchant_1014,,ecommerce,IN,USD,2025-06-23,low,True,2025-10-23 07:26:36.509380,2026-04-17 07:26:36.509380
1047,MERCH_1047,Merchant_1047,Merchant_1047_PTY_LTD,FOOD_DELIVERY,IN,USD,2023-10-09,medium,True,2025-11-02 07:26:36.509380,2026-04-17 07:26:36.509380
