chargeback_id,chargeback_ref,transaction_id,customer_id,merchant_id,chargeback_date,chargeback_amount,chargeback_reason,dispute_status,resolution_date
1752,CB_94952,94952,7569,884,2025-07-19,52.18,authorization_issue,won,2025-07-01
1753,CB_94960,94960,1837,588,2026-02-24,48.4,duplicate_processing,closed,2026-01-13
1755,CB_95150,95150,5923,333,2025-11-23,81.7,service_not_received,closed,2025-12-07
1756,CB_95195,95195,1243,1017,2025-06-11,13.29,duplicate_processing,lost,2025-08-23
1757,CB_95254,95254,1711,1124,2026-01-04,74.24,duplicate_processing,lost,2025-12-21
1758,CB_95378,95378,3763,656,2025-12-31,164.44,fraud,open,2025-12-07
1759,CB_95465,95465,3348,1115,2025-09-14,6.81,service_not_received,lost,2025-10-15
1760,CB_95524,95524,9356,687,2026-01-08,38.81,fraud,won,
1763,CB_95700,95700,7787,401,2026-03-06,369.87,authorization_issue,lost,2026-04-03
1765,CB_95764,95764,746,104,2025-12-11,21.82,authorization_issue,closed,
1766,CB_95827,95827,7783,777,2025-12-04,65.38,duplicate_processing,lost,2026-01-05
1767,CB_96014,96014,2910,194,2026-02-25,35.42,service_not_received,open,2026-04-27
1768,CB_96038,96038,6170,705,2026-05-02,36.3,authorization_issue,closed,2026-04-08
1769,CB_96072,96072,97,25,2026-03-28,43.48,fraud,won,
1770,CB_96113,96113,9386,577,2025-12-22,1.58,authorization_issue,lost,2025-12-21
1771,CB_96153,96153,5940,679,2025-06-18,96.79,service_not_received,closed,2025-07-18
1773,CB_96235,96235,3767,210,2025-12-08,69.14,authorization_issue,lost,
1774,CB_96339,96339,5113,736,2025-08-10,1483.68,fraud,lost,2025-09-01
1775,CB_96371,96371,290,28,2026-03-19,239.65,authorization_issue,lost,2026-03-25
1776,CB_96374,96374,8950,862,2026-04-05,35.62,duplicate_processing,won,2026-04-30
1777,CB_96543,96543,4515,354,2025-11-29,55.97,authorization_issue,won,2025-12-21
1778,CB_96576,96576,7707,35,2025-07-22,196.55,service_not_received,closed,2025-06-17
1779,CB_96598,96598,7571,127,2025-09-27,71.49,service_not_received,lost,2025-10-20
1780,CB_96610,96610,5397,883,2026-04-15,364.63,service_not_received,won,2026-05-24
1781,CB_96614,96614,8906,1057,2025-08-07,157.5,duplicate_processing,won,2025-09-20
1782,CB_96635,96635,6238,177,2025-11-03,31.54,service_not_received,lost,2025-11-16
1783,CB_96671,96671,1308,216,2026-02-05,50.37,fraud,open,
1784,CB_96729,96729,6826,343,2025-07-03,81.6,duplicate_processing,won,2025-07-25
1785,CB_96783,96783,8142,321,2025-10-22,383.28,duplicate_processing,closed,
1786,CB_96863,96863,5083,371,2026-05-11,75.96,authorization_issue,open,2026-05-26
1787,CB_96899,96899,628,354,2025-12-29,4.71,authorization_issue,closed,2025-11-14
1789,CB_97012,97012,5523,1108,2025-10-20,42.22,duplicate_processing,closed,
1790,CB_97056,97056,9223,259,2026-05-11,88.49,duplicate_processing,lost,2026-05-29
1791,CB_97219,97219,7670,1078,2025-08-17,330.16,duplicate_processing,lost,2025-09-29
1793,CB_97337,97337,1540,98,2025-09-16,96.2,fraud,closed,2025-11-20
1794,CB_97366,97366,3584,467,2026-04-02,61.22,duplicate_processing,lost,2026-03-21
1795,CB_97429,97429,9937,720,2025-09-06,33.78,authorization_issue,closed,2025-09-06
1772,CB_96234,96234,961772,678,2026-02-17,99.05,service_not_received,lost,2026-04-10
1733,CB_94077,94077,6811,520,2025-09-15,,fraud,lost,2025-10-28
1750,CB_94919,94919,8504,570,2025-04-28,239.49,service_not_received,closed ,
1744,CB_94573,94573,5809,524,2026-03-21,12.78,duplicate_processing,lost,2026-06-08
1764,CB_95744,95744,3378,1073,2026-01-06,67.6,duplicate_processing,open,2025-12-19
1732,CB_94070,94070,5288,197,2025-12-07,80.51,Fraud,lost,2025-12-22
1761,CB_95609,95609,5031,1079,2025-10-21,12.99,Fraud,won,2025-10-28
1754,CB_95125,95125,6661,935,2026-03-30,482.92,service_not_received,OPEN,2026-03-02
1762,CB_95688,95688,7234,296,2025-06-12,371.18,authorization_issue,OPEN,
1749,CB_94916,94916,4468,1039,2025-12-17,39.38,duplicate_processing,closed ,2026-02-05
1796,CB_97468,97468,6155,594,2026-05-01,94.87,service_not_received,closed,2026-04-07
1797,CB_97526,97526,6010,504,2025-05-10,73.1,authorization_issue,open,
1798,CB_97544,97544,2700,518,2025-11-01,407.21,duplicate_processing,won,
1799,CB_97567,97567,7545,970,2025-06-24,78.24,authorization_issue,won,2025-07-20
1800,CB_97606,97606,1087,784,2026-05-23,23.18,fraud,open,2026-05-19
1801,CB_97763,97763,8423,896,2026-01-20,93.08,duplicate_processing,won,
1802,CB_97856,97856,5469,615,2025-10-04,60.29,duplicate_processing,lost,2025-09-20
1803,CB_97934,97934,4651,515,2025-06-20,63.53,authorization_issue,won,2025-06-08
1805,CB_98056,98056,7544,892,2025-06-29,97.68,duplicate_processing,open,2025-09-02
1807,CB_98080,98080,389,364,2025-08-20,1626.23,service_not_received,won,
1808,CB_98117,98117,3299,709,2025-11-18,7.5,duplicate_processing,closed,2025-10-28
1809,CB_98261,98261,1334,39,2025-07-14,45.46,duplicate_processing,won,2025-07-20
1810,CB_98370,98370,4220,908,2025-09-14,204.39,fraud,closed,
1811,CB_98391,98391,2117,1134,2025-09-06,12.0,authorization_issue,won,2025-11-17
1813,CB_98446,98446,6305,578,2025-11-29,37.91,service_not_received,open,2025-12-11
1815,CB_98609,98609,8458,932,2025-08-07,48.21,duplicate_processing,closed,2025-08-30
1816,CB_98618,98618,897,898,2025-07-24,255.14,fraud,open,
1817,CB_98714,98714,7744,113,2025-07-15,11.38,service_not_received,won,2025-09-21
1818,CB_98732,98732,1851,461,2026-06-05,441.39,service_not_received,closed,2026-04-20
1819,CB_98750,98750,554,836,2025-06-03,69.55,duplicate_processing,open,
1820,CB_98792,98792,8536,400,2025-07-17,268.63,duplicate_processing,won,
1823,CB_98918,98918,9755,143,2025-05-31,437.81,fraud,lost,2025-05-09
1824,CB_98951,98951,4,999,2025-06-09,65.44,service_not_received,won,2025-07-03
1825,CB_99010,99010,2521,362,2026-03-21,41.6,service_not_received,lost,2026-03-22
1826,CB_99058,99058,1492,646,2025-10-22,61.5,service_not_received,lost,2025-11-17
1827,CB_99162,99162,1050,50,2025-07-17,417.83,duplicate_processing,closed,
1828,CB_99167,99167,1660,364,2026-05-10,9.79,duplicate_processing,won,2026-04-17
1830,CB_99200,99200,8057,471,2025-06-25,27.83,duplicate_processing,won,2025-07-29
1831,CB_99214,99214,1601,190,2026-01-27,413.1,duplicate_processing,lost,2026-02-27
1832,CB_99236,99236,7176,587,2025-11-18,95.64,duplicate_processing,won,2025-10-11
1833,CB_99238,99238,3648,845,2026-03-14,159.15,fraud,won,2026-05-19
1834,CB_99281,99281,9662,567,2025-05-29,114.43,authorization_issue,won,2025-07-10
1835,CB_99292,99292,4733,1038,2025-08-10,385.56,fraud,lost,
1836,CB_99307,99307,4541,45,2025-12-17,58.98,duplicate_processing,lost,2025-12-08
1837,CB_99352,99352,3422,315,2025-11-28,424.17,service_not_received,open,2026-01-14
1838,CB_99371,99371,4591,253,2025-09-25,353.04,fraud,lost,2025-10-17
1839,CB_99381,99381,8020,1169,2026-03-20,24.85,authorization_issue,won,2026-05-09
1841,CB_99466,99466,1452,418,2025-08-04,98.85,service_not_received,open,2025-08-26
1842,CB_99520,99520,5637,279,2025-12-25,48.5,service_not_received,closed,2025-12-17
1843,CB_99533,99533,2405,831,2025-10-31,99.11,service_not_received,closed,
1844,CB_99613,99613,2460,556,2025-11-21,84.49,service_not_received,closed,2025-11-02
1846,CB_99645,99645,7454,560,2025-09-29,92.8,duplicate_processing,closed,2025-11-03
1847,CB_99681,99681,5744,486,2026-04-23,83.6,fraud,lost,
1848,CB_99696,99696,9665,1193,2025-11-05,40.25,duplicate_processing,won,2025-10-07
1849,CB_99707,99707,4223,82,2026-05-07,82.98,service_not_received,won,
1850,CB_99757,99757,5489,589,2025-08-28,54.07,authorization_issue,lost,2025-08-16
1851,CB_99940,99940,4057,1188,2026-01-01,95.15,service_not_received,won,2026-01-11
45,CB_3149,950045,1867,271,2025-08-29,452.46,service_not_received,closed,2025-09-06
66,CB_4406,950066,1856,618,2025-09-03,362.03,fraud,lost,2025-08-17
111,CB_6463,950111,3400,1184,2025-10-28,97.4,authorization_issue,lost,2025-11-21
123,CB_6857,950123,4618,1043,2026-03-31,57.31,service_not_received,won,2026-04-20
145,CB_8005,950145,193,885,2025-06-08,9.45,duplicate_processing,closed,2025-06-08
181,CB_9841,950181,1989,1168,2025-09-10,61.34,service_not_received,open,2025-11-09
192,CB_10483,950192,9495,1109,2025-06-16,87.48,authorization_issue,lost,
241,CB_14327,950241,4622,872,2025-07-01,31.86,fraud,won,2025-07-22
252,CB_15067,950252,2587,881,2025-11-12,16.99,duplicate_processing,open,2025-12-15
258,CB_15511,950258,5592,44,2026-02-07,61.26,duplicate_processing,closed,
385,CB_21843,950385,6550,863,2026-04-05,23.12,duplicate_processing,open,2026-04-25
1829,CB_99196,99196,2858,1189,2025-12-24,,duplicate_processing,closed,
1845,CB_99641,99641,5710,1108,2025-07-09,,duplicate_processing,won,2025-09-29
1840,CB_99394,99394,8840,323,2025-05-07,95.01,duplicate_processing,open,2025-09-11
1812,CB_98423,98423,251,48,2026-06-04,60.33,Fraud,lost,2026-06-22
1821,CB_98819,98819,250,605,2025-11-01,32.59,Fraud,lost,2025-10-25
1822,CB_98849,98849,5708,77,2025-06-18,40.99,duplicate_processing ,open,2025-08-15
89,CB_5445,950089,6672,410,2025-05-31,12.33,duplicate_processing ,won,
1814,CB_98587,98587,1589,1194,2025-07-08,21.83,duplicate_processing,Won,2025-08-05
526,CB_29852,950526,8368,102,2025-11-16,51.46,fraud,lost,2026-01-14
538,CB_30759,950538,5907,1189,2026-04-01,88.5,authorization_issue,lost,2026-02-28
598,CB_34434,950598,2773,975,2025-09-25,13.38,service_not_received,open,2025-09-14
671,CB_38268,950671,6087,1189,2026-04-10,72.3,duplicate_processing,closed,2026-03-29
726,CB_41104,950726,3791,125,2025-12-21,49.04,duplicate_processing,lost,2026-01-03
772,CB_43594,950772,122,1001,2025-09-17,4.52,fraud,open,
794,CB_44619,950794,8627,705,2025-09-22,49.3,authorization_issue,lost,2025-12-07
799,CB_44709,950799,8337,512,2025-08-27,107.68,service_not_received,lost,2025-09-19
843,CB_47343,950843,4969,1072,2026-01-01,800.9,service_not_received,closed,2026-02-05
851,CB_47783,950851,1787,720,2025-08-30,26.25,service_not_received,won,2025-10-08
904,CB_50332,950904,5834,325,2025-09-02,43.01,duplicate_processing,closed,2025-10-29
951,CB_52849,950951,95,989,2025-07-06,50.38,service_not_received,open,2025-07-29
976,CB_53630,950976,171,665,2026-04-10,343.26,authorization_issue,won,2026-03-10
1060,CB_58836,951060,7306,115,2025-07-09,46.88,fraud,lost,2025-07-21
1127,CB_62075,951127,7828,209,2025-12-29,402.15,authorization_issue,closed,
1186,CB_65547,951186,9470,317,2025-04-29,58.13,duplicate_processing,lost,2025-05-06
1280,CB_70116,951280,8802,906,2026-02-28,61.26,duplicate_processing,closed,2026-04-25
1301,CB_70822,951301,7025,758,2025-10-16,64.71,duplicate_processing,closed,
1369,CB_74599,951369,8132,394,2025-10-18,71.4,duplicate_processing,won,2025-09-17
1570,CB_85058,951570,207,1193,2025-06-16,112.33,service_not_received,lost,2025-08-14
1630,CB_88774,951630,8513,761,2025-04-29,11.96,duplicate_processing,open,2025-06-12
1687,CB_91495,951687,3633,270,2026-03-31,44.34,duplicate_processing,closed,2026-06-03
1724,CB_93364,951724,8660,965,2025-08-24,369.22,fraud,won,2025-10-13
1792,CB_97322,951792,3754,287,2026-03-03,93.17,fraud,won,2026-04-23
332,CB_19485,19485,960332,378,2025-10-24,91.13,duplicate_processing,closed,2025-11-11
407,CB_23197,23197,960407,716,2026-02-22,2.92,authorization_issue,lost,2026-03-02
418,CB_23804,23804,960418,914,2025-10-03,29.25,service_not_received,closed,2025-08-25
691,CB_39389,39389,960691,821,2026-03-01,16.74,fraud,lost,2026-03-15
692,CB_39414,39414,960692,1061,2026-03-12,219.27,authorization_issue,won,2026-04-13
992,CB_54781,54781,960992,890,2025-07-08,76.27,service_not_received,won,2025-08-10
1006,CB_55476,55476,961006,133,2026-03-15,252.78,authorization_issue,closed,2026-03-24
1020,CB_56315,56315,961020,909,2025-08-25,75.61,fraud,open,2025-07-25
1028,CB_56861,56861,961028,517,2025-10-31,379.25,duplicate_processing,open,2025-09-12
1439,CB_77796,77796,961439,973,2026-02-10,375.71,authorization_issue,closed,2026-02-22
1499,CB_81059,81059,961499,185,2025-09-18,33.75,service_not_received,open,2025-09-08
1652,CB_89610,89610,961652,536,2025-09-24,9.31,service_not_received,closed,
1804,CB_98014,98014,961804,106,2025-05-21,46.32,service_not_received,lost,2025-05-11
1806,CB_98074,98074,961806,1010,2025-07-08,54.1,service_not_received,won,2025-07-16
1567,CB_84818,951567,961567,781,2025-10-15,1.96,authorization_issue,open,
466,CB_26172,26172,2183,970466,2025-06-29,64.19,service_not_received,open,2025-08-13
623,CB_35471,35471,610,970623,2026-03-21,42.29,duplicate_processing,lost,2026-02-27
1217,CB_67170,67170,2087,971217,2026-04-30,86.23,duplicate_processing,open,2026-03-23
1226,CB_67787,67787,7895,971226,2025-07-30,364.86,fraud,open,2025-06-19
1302,CB_70849,70849,2059,971302,2025-07-02,61.88,duplicate_processing,closed,2025-07-14
806,CB_45216,950806,8923,970806,2026-01-03,99.04,duplicate_processing,won,
1575,CB_85464,951575,5150,971575,2026-02-07,50.51,service_not_received,open,2026-02-02
335,CB_19508,19508,6076,1034,2025-12-29,,duplicate_processing,lost,2026-01-17
594,CB_34266,34266,6347,717,2025-10-11,,authorization_issue,open,2025-12-14
1153,CB_63955,63955,961153,1145,2025-07-25,,duplicate_processing,open,2025-09-23
1500,CB_81116,81116,1122,520,2026-05-20,,duplicate_processing,open,2026-05-18
629,CB_35744,35744,960629,377,2025-07-19,,duplicate_processing,closed,2025-08-02
434,CB_24768,24768,3895,65,2025-07-30,-44.6,authorization_issue,closed,
492,CB_27914,27914,7537,118,2025-06-26,-443.9,fraud,open,2025-08-12
1077,CB_59663,59663,4492,29,2026-02-13,-89.92,duplicate_processing,lost,2026-02-08
1599,CB_86844,86844,961599,309,2026-04-15,-22.54,duplicate_processing,lost,2026-04-29
1788,CB_96973,96973,8329,490,2025-06-27,-304.4,fraud,closed,
677,CB_38503,950677,1876,216,2025-07-21,-86.86,authorization_issue,lost,2025-07-02
1665,CB_90517,951665,842,603,2025-06-10,-13.34,service_not_received,open,
317,CB_18618,18618,9354,832,2026-03-05,-94.34,authorization_issue,closed,
1079,CB_59731,59731,961079,1075,2025-08-12,69.05,duplicate_processing,lost,2025-10-13
1122,CB_61830,951122,903,951,2025-05-22,1.67,fraud,won,
1174,CB_64828,64828,1398,288,2026-02-16,,service_not_received,OPEN,2026-03-06
1352,CB_73094,73094,3037,971352,2025-11-28,67.16,duplicate_processing,closed ,
743,CB_41975,41975,1133,651,2026-04-03,46.33,Fraud,closed ,2026-04-02
1373,CB_74828,74828,5089,971373,2025-10-21,41.05,fraud,closed,2025-10-04
918,CB_50992,50992,6928,16,2025-09-03,5.21,Fraud,closed,2025-10-26
1481,CB_80271,80271,6083,37,2025-09-13,88.48,Fraud,open,2025-11-12
1483,CB_80306,80306,5729,844,2025-10-05,31.8,Fraud,closed,2025-09-15
162,CB_8785,950162,5173,418,2026-02-08,35.91,Fraud,closed,2026-01-05
1680,CB_91345,951680,2866,40,2026-04-30,67.58,Fraud,closed,2026-07-07
723,CB_40998,40998,1449,1169,2025-05-12,,Fraud,open,2025-06-08
1313,CB_71339,71339,2731,385,2025-09-02,44.23,duplicate_processing ,open,2025-09-12
1731,CB_94018,94018,7632,1018,2026-03-01,-436.54,duplicate_processing,OPEN,
1105,CB_60832,60832,6117,227,2025-08-14,365.99,service_not_received,OPEN,
1438,CB_77762,77762,7701,448,2025-11-03,42.46,fraud,Won,2025-11-08
228,CB_13561,13561,7065,384,2025-06-26,79.27,fraud,OPEN,2025-06-07
420,CB_24091,24091,412,1086,2025-05-26,21.07,authorization_issue,open,2025-05-15
754,CB_42613,42613,7391,876,2025-09-20,43.16,Fraud,open,2025-09-11
