device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code
938,DEV_938,1000937,mobile,iOS,v1.4,False,2024-12-12 07:31:40.479076,2026-04-12 07:31:40.479076,IN,SG
911,DEV_911,1145,tablet,Windows,v4.7,False,2025-10-18 07:31:40.479076,2025-10-13 07:31:40.479076,US,AU
973,DEV_973,2451,tablet,iOS,v3.1,True,2024-09-14 07:31:40.479076,2026-03-24 07:31:40.479076,AU,GB
974,DEV_974,5538,mobile,iOS,v5.3,False,2025-04-24 07:31:40.479076,2026-04-05 07:31:40.479076,IN,IN
975,DEV_975,6355,mobile,MacOS,v4.2,False,2024-06-02 07:31:40.479076,2026-03-29 07:31:40.479076,SG,GB
976,DEV_976,1178,mobile,Android,v2.4,False,2025-08-06 07:31:40.479076,2026-03-24 07:31:40.479076,AU,IN
977,DEV_977,890,desktop,Windows,v4.0,False,2025-02-08 07:31:40.479076,2026-04-12 07:31:40.479076,IN,IN
978,DEV_978,5124,tablet,iOS,v2.8,False,2025-07-26 07:31:40.479076,2026-03-23 07:31:40.479076,GB,US
979,DEV_979,8031,mobile,MacOS,v2.1,False,2024-04-26 07:31:40.479076,2026-03-31 07:31:40.479076,US,GB
980,DEV_980,2693,tablet,Android,v1.0,False,2024-12-07 07:31:40.479076,2026-04-10 07:31:40.479076,IN,SG
981,DEV_981,1892,desktop,Android,v1.4,False,2024-07-24 07:31:40.479076,2026-03-20 07:31:40.479076,US,IN
982,DEV_982,464,tablet,Windows,v2.5,False,2026-02-27 07:31:40.479076,2026-03-26 07:31:40.479076,SG,AU
983,DEV_983,6196,desktop,Windows,v4.5,False,2024-08-12 07:31:40.479076,2026-04-09 07:31:40.479076,US,SG
984,DEV_984,4355,mobile,iOS,v2.1,False,2025-12-09 07:31:40.479076,2026-03-31 07:31:40.479076,GB,SG
985,DEV_985,5734,desktop,Android,v4.4,False,2024-06-28 07:31:40.479076,2026-03-26 07:31:40.479076,SG,IN
986,DEV_986,9279,desktop,MacOS,v5.7,False,2024-08-25 07:31:40.479076,2026-04-12 07:31:40.479076,SG,IN
987,DEV_987,1710,tablet,MacOS,v5.2,False,2025-10-06 07:31:40.479076,2026-04-13 07:31:40.479076,SG,AU
988,DEV_988,8964,tablet,MacOS,v5.1,False,2024-11-21 07:31:40.479076,2026-03-26 07:31:40.479076,IN,AU
989,DEV_989,8023,mobile,MacOS,v5.2,False,2024-07-25 07:31:40.479076,2026-03-23 07:31:40.479076,IN,US
990,DEV_990,8941,desktop,Android,v3.0,False,2025-06-06 07:31:40.479076,2026-04-08 07:31:40.479076,SG,SG
991,DEV_991,4182,desktop,iOS,v2.0,False,2024-08-01 07:31:40.479076,2026-03-24 07:31:40.479076,SG,US
992,DEV_992,7383,desktop,Android,v2.7,False,2024-08-19 07:31:40.479076,2026-04-13 07:31:40.479076,GB,IN
993,DEV_993,4748,tablet,iOS,v5.4,False,2025-12-24 07:31:40.479076,2026-03-31 07:31:40.479076,US,SG
994,DEV_994,5695,desktop,MacOS,v3.7,False,2024-08-06 07:31:40.479076,2026-04-12 07:31:40.479076,IN,US
995,DEV_995,9780,mobile,Windows,v1.7,False,2024-12-15 07:31:40.479076,2026-04-16 07:31:40.479076,IN,IN
996,DEV_996,4349,mobile,MacOS,v2.8,False,2025-08-18 07:31:40.479076,2026-04-11 07:31:40.479076,US,IN
997,DEV_997,7664,desktop,MacOS,v4.6,False,2024-11-25 07:31:40.479076,2026-04-03 07:31:40.479076,US,US
998,DEV_998,7917,mobile,Windows,v4.8,False,2024-11-22 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU
999,DEV_999,3247,mobile,MacOS,v4.2,False,2024-09-24 07:31:40.479076,2026-03-30 07:31:40.479076,US,US
1000,DEV_1000,8168,tablet,iOS,v2.7,False,2025-01-22 07:31:40.479076,2026-04-06 07:31:40.479076,US,GB
1001,DEV_1001,5197,desktop,Windows,v2.1,False,2024-08-03 07:31:40.479076,2026-03-25 07:31:40.479076,AU,SG
1002,DEV_1002,306,tablet,Android,v4.6,False,2025-12-20 07:31:40.479076,2026-04-01 07:31:40.479076,SG,SG
1003,DEV_1003,3259,mobile,Windows,v3.8,False,2026-02-15 07:31:40.479076,2026-03-25 07:31:40.479076,SG,IN
1004,DEV_1004,595,tablet,iOS,v4.2,False,2026-04-10 07:31:40.479076,2026-04-01 07:31:40.479076,SG,GB
1005,DEV_1005,5372,mobile,iOS,v2.2,False,2025-11-02 07:31:40.479076,2026-04-14 07:31:40.479076,GB,SG
1006,DEV_1006,663,mobile,MacOS,v3.3,True,2026-01-13 07:31:40.479076,2026-04-11 07:31:40.479076,IN,SG
1007,DEV_1007,2541,tablet,Windows,v3.6,True,2025-12-26 07:31:40.479076,2026-04-06 07:31:40.479076,US,GB
1008,DEV_1008,7263,desktop,MacOS,v4.3,False,2025-12-26 07:31:40.479076,2026-04-02 07:31:40.479076,GB,SG
1009,DEV_1009,7264,tablet,MacOS,v1.4,False,2025-09-11 07:31:40.479076,2026-03-19 07:31:40.479076,US,GB
1011,DEV_1011,8458,tablet,Windows,v2.9,False,2025-10-29 07:31:40.479076,2026-04-12 07:31:40.479076,GB,US
1012,DEV_1012,2864,tablet,MacOS,v3.0,False,2025-02-17 07:31:40.479076,2026-04-04 07:31:40.479076,GB,US
1013,DEV_1013,572,desktop,MacOS,v4.2,False,2025-01-24 07:31:40.479076,2026-03-25 07:31:40.479076,SG,SG
1014,DEV_1014,1673,desktop,Windows,v4.3,False,2025-10-23 07:31:40.479076,2026-03-22 07:31:40.479076,GB,SG
1015,DEV_1015,4037,mobile,iOS,v4.8,False,2024-11-08 07:31:40.479076,2026-03-22 07:31:40.479076,GB,SG
1016,DEV_1016,5250,tablet,Windows,v2.4,False,2025-06-27 07:31:40.479076,2026-04-09 07:31:40.479076,GB,US
1017,DEV_1017,9661,mobile,MacOS,v1.4,False,2025-02-02 07:31:40.479076,2026-03-29 07:31:40.479076,IN,GB
1018,DEV_1018,4334,tablet,MacOS,v1.3,False,2024-11-28 07:31:40.479076,2026-04-15 07:31:40.479076,US,GB
1021,DEV_1021,4835,tablet,MacOS,v3.8,False,2024-11-07 07:31:40.479076,2026-03-31 07:31:40.479076,US,IN
1022,DEV_1022,3096,mobile,Android,v5.9,False,2024-08-23 07:31:40.479076,2026-04-15 07:31:40.479076,SG,IN
1023,DEV_1023,7727,mobile,Windows,v2.6,False,2025-07-03 07:31:40.479076,2026-04-11 07:31:40.479076,GB,US
1024,DEV_1024,6439,mobile,MacOS,v3.3,False,2024-07-06 07:31:40.479076,2026-04-09 07:31:40.479076,US,US
1025,DEV_1025,8438,mobile,Windows,v1.3,False,2024-09-23 07:31:40.479076,2026-03-31 07:31:40.479076,IN,IN
1026,DEV_1026,4107,desktop,iOS,v5.4,False,2024-11-28 07:31:40.479076,2026-03-24 07:31:40.479076,SG,IN
1027,DEV_1027,3354,desktop,Android,v2.2,False,2026-03-26 07:31:40.479076,2026-03-25 07:31:40.479076,SG,AU
1028,DEV_1028,2890,mobile,Windows,v5.6,False,2025-07-21 07:31:40.479076,2026-04-09 07:31:40.479076,AU,SG
1029,DEV_1029,4170,tablet,iOS,v1.5,False,2024-10-04 07:31:40.479076,2026-04-16 07:31:40.479076,AU,AU
1030,DEV_1030,6865,mobile,MacOS,v5.3,False,2025-01-01 07:31:40.479076,2026-03-18 07:31:40.479076,US,GB
1031,DEV_1031,1509,mobile,Windows,v3.2,False,2025-08-04 07:31:40.479076,2026-04-16 07:31:40.479076,IN,GB
1032,DEV_1032,9199,tablet,MacOS,v2.4,True,2025-06-02 07:31:40.479076,2026-04-12 07:31:40.479076,SG,US
1033,DEV_1033,6667,desktop,Android,v3.1,False,2025-07-22 07:31:40.479076,2026-03-24 07:31:40.479076,AU,AU
1035,DEV_1035,8373,mobile,MacOS,v5.8,False,2025-11-06 07:31:40.479076,2026-04-12 07:31:40.479076,AU,GB
1036,DEV_1036,5121,tablet,iOS,v1.9,False,2025-08-29 07:31:40.479076,2026-04-06 07:31:40.479076,GB,GB
1037,DEV_1037,8143,mobile,Windows,v3.6,False,2025-03-08 07:31:40.479076,2026-03-20 07:31:40.479076,US,IN
1038,DEV_1038,9668,mobile,Windows,v3.7,False,2025-10-01 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN
1040,DEV_1040,1096,mobile,MacOS,v3.6,False,2025-12-02 07:31:40.479076,2026-04-06 07:31:40.479076,AU,AU
1041,DEV_1041,8829,mobile,iOS,v5.2,False,2025-10-12 07:31:40.479076,2026-04-10 07:31:40.479076,US,US
1043,DEV_1043,5093,tablet,iOS,v3.5,False,2024-08-23 07:31:40.479076,2026-04-10 07:31:40.479076,GB,IN
1044,DEV_1044,4723,tablet,Android,v1.9,False,2025-01-10 07:31:40.479076,2026-04-09 07:31:40.479076,IN,US
1045,DEV_1045,55,desktop,Android,v2.6,False,2026-03-27 07:31:40.479076,2026-03-25 07:31:40.479076,GB,IN
1046,DEV_1046,6439,tablet,Windows,v4.0,False,2024-10-05 07:31:40.479076,2026-04-14 07:31:40.479076,US,AU
1047,DEV_1047,8789,desktop,Android,v2.2,True,2026-02-10 07:31:40.479076,2026-04-13 07:31:40.479076,US,US
1048,DEV_1048,5720,tablet,iOS,v2.2,False,2025-04-07 07:31:40.479076,2026-04-15 07:31:40.479076,AU,US
1049,DEV_1049,165,tablet,Android,v2.5,True,2025-03-10 07:31:40.479076,2026-04-01 07:31:40.479076,IN,US
1034,DEV_1034,4347,tablet,windows ,v4.5,False,2025-12-09 07:31:40.479076,2026-03-18 07:31:40.479076,IN,GB
1042,DEV_1042,1001041,desktop,Android,v3.3,False,2026-04-16 07:31:40.479076,2026-03-18 07:31:40.479076,GB,US
1010,DEV_1010,2042,tablet,Android,v1.5,False,2024-08-30 07:31:40.479076,2026-04-05 07:31:40.479076,au,IN
1020,DEV_1020,7857,tablet,Windows,v5.7,False,2025-08-23 07:31:40.479076,2026-03-22 07:31:40.479076,IN,sg 
1050,DEV_1050,6118,mobile,Windows,v2.5,False,2024-05-31 07:31:40.479076,2026-03-25 07:31:40.479076,US,IN
1051,DEV_1051,6547,mobile,Android,v4.4,False,2025-02-26 07:31:40.479076,2026-04-15 07:31:40.479076,IN,GB
1052,DEV_1052,6379,desktop,Windows,v1.4,True,2024-06-07 07:31:40.479076,2026-03-26 07:31:40.479076,AU,GB
1053,DEV_1053,478,tablet,MacOS,v4.9,False,2024-07-25 07:31:40.479076,2026-03-25 07:31:40.479076,AU,US
1055,DEV_1055,6991,tablet,MacOS,v1.2,False,2025-06-22 07:31:40.479076,2026-04-05 07:31:40.479076,IN,GB
1056,DEV_1056,2367,mobile,MacOS,v5.1,False,2024-05-05 07:31:40.479076,2026-03-24 07:31:40.479076,AU,GB
1057,DEV_1057,5751,tablet,Windows,v1.7,False,2024-07-15 07:31:40.479076,2026-04-02 07:31:40.479076,AU,AU
1058,DEV_1058,3895,desktop,Windows,v3.0,False,2024-08-05 07:31:40.479076,2026-04-04 07:31:40.479076,SG,US
1059,DEV_1059,3747,mobile,MacOS,v2.5,False,2024-06-17 07:31:40.479076,2026-04-06 07:31:40.479076,AU,AU
1060,DEV_1060,616,tablet,Windows,v1.0,False,2026-03-20 07:31:40.479076,2026-04-13 07:31:40.479076,AU,IN
1061,DEV_1061,8512,mobile,Windows,v4.4,False,2025-09-23 07:31:40.479076,2026-04-15 07:31:40.479076,AU,SG
1062,DEV_1062,5992,desktop,Android,v1.7,False,2024-05-03 07:31:40.479076,2026-03-31 07:31:40.479076,SG,SG
1063,DEV_1063,7025,tablet,Windows,v2.3,False,2024-05-22 07:31:40.479076,2026-03-28 07:31:40.479076,US,GB
1064,DEV_1064,5065,tablet,Android,v3.9,False,2025-11-09 07:31:40.479076,2026-03-20 07:31:40.479076,SG,SG
1065,DEV_1065,6582,mobile,iOS,v2.9,False,2025-08-07 07:31:40.479076,2026-04-15 07:31:40.479076,AU,SG
1066,DEV_1066,7845,tablet,iOS,v3.6,False,2025-08-08 07:31:40.479076,2026-04-14 07:31:40.479076,SG,IN
1067,DEV_1067,8894,tablet,Android,v2.7,False,2024-12-23 07:31:40.479076,2026-04-03 07:31:40.479076,GB,SG
1068,DEV_1068,6244,tablet,iOS,v3.5,False,2025-10-09 07:31:40.479076,2026-04-01 07:31:40.479076,AU,US
1069,DEV_1069,2749,desktop,MacOS,v1.8,False,2024-12-30 07:31:40.479076,2026-04-09 07:31:40.479076,GB,AU
1070,DEV_1070,7433,mobile,iOS,v4.6,False,2024-12-23 07:31:40.479076,2026-04-13 07:31:40.479076,IN,SG
1071,DEV_1071,4348,desktop,iOS,v2.4,False,2025-08-14 07:31:40.479076,2026-04-13 07:31:40.479076,IN,IN
1072,DEV_1072,1392,tablet,Android,v1.4,False,2026-03-07 07:31:40.479076,2026-04-01 07:31:40.479076,AU,IN
1073,DEV_1073,4570,mobile,MacOS,v4.2,False,2024-06-26 07:31:40.479076,2026-04-15 07:31:40.479076,GB,AU
1074,DEV_1074,1277,tablet,iOS,v5.6,False,2025-06-24 07:31:40.479076,2026-03-18 07:31:40.479076,AU,SG
1075,DEV_1075,8483,desktop,Windows,v4.8,False,2025-01-29 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB
1076,DEV_1076,1748,mobile,Windows,v5.7,False,2024-05-20 07:31:40.479076,2026-03-23 07:31:40.479076,IN,IN
1077,DEV_1077,1932,mobile,MacOS,v2.4,False,2025-03-10 07:31:40.479076,2026-04-15 07:31:40.479076,US,SG
1078,DEV_1078,845,tablet,iOS,v3.4,False,2025-09-18 07:31:40.479076,2026-03-30 07:31:40.479076,US,AU
1079,DEV_1079,3099,mobile,MacOS,v4.3,False,2025-01-12 07:31:40.479076,2026-04-05 07:31:40.479076,IN,IN
1080,DEV_1080,9983,mobile,iOS,v1.3,False,2024-07-22 07:31:40.479076,2026-04-16 07:31:40.479076,GB,SG
1081,DEV_1081,9473,tablet,MacOS,v4.9,False,2024-10-20 07:31:40.479076,2026-03-30 07:31:40.479076,IN,AU
1082,DEV_1082,7491,tablet,Android,v1.2,False,2025-04-30 07:31:40.479076,2026-04-06 07:31:40.479076,IN,AU
1083,DEV_1083,1798,tablet,iOS,v5.8,False,2026-04-11 07:31:40.479076,2026-04-08 07:31:40.479076,AU,SG
1084,DEV_1084,9707,desktop,iOS,v2.3,False,2025-02-19 07:31:40.479076,2026-04-08 07:31:40.479076,US,US
1085,DEV_1085,2214,desktop,Android,v5.1,False,2024-05-04 07:31:40.479076,2026-03-30 07:31:40.479076,GB,US
1086,DEV_1086,2645,desktop,Windows,v4.0,False,2025-02-18 07:31:40.479076,2026-04-02 07:31:40.479076,IN,IN
1087,DEV_1087,300,tablet,iOS,v5.2,False,2025-08-27 07:31:40.479076,2026-04-13 07:31:40.479076,SG,IN
1088,DEV_1088,2174,tablet,Android,v4.1,False,2024-07-30 07:31:40.479076,2026-04-10 07:31:40.479076,GB,SG
1089,DEV_1089,1646,mobile,Android,v1.7,False,2024-08-24 07:31:40.479076,2026-03-19 07:31:40.479076,AU,AU
1090,DEV_1090,2128,tablet,MacOS,v1.5,False,2025-08-13 07:31:40.479076,2026-04-07 07:31:40.479076,US,US
1092,DEV_1092,3180,mobile,Windows,v1.3,False,2025-05-25 07:31:40.479076,2026-03-20 07:31:40.479076,SG,US
1093,DEV_1093,7656,mobile,MacOS,v5.7,False,2025-08-04 07:31:40.479076,2026-03-25 07:31:40.479076,SG,IN
1095,DEV_1095,3323,mobile,iOS,v5.2,False,2025-07-19 07:31:40.479076,2026-04-02 07:31:40.479076,IN,IN
1096,DEV_1096,2926,mobile,iOS,v2.7,False,2025-10-22 07:31:40.479076,2026-04-03 07:31:40.479076,SG,IN
1097,DEV_1097,5248,desktop,iOS,v2.4,False,2025-01-01 07:31:40.479076,2026-04-04 07:31:40.479076,IN,SG
1098,DEV_1098,1091,desktop,Android,v4.2,False,2025-08-14 07:31:40.479076,2026-03-28 07:31:40.479076,SG,GB
1099,DEV_1099,7783,desktop,Windows,v5.6,False,2024-06-09 07:31:40.479076,2026-03-26 07:31:40.479076,AU,AU
1100,DEV_1100,9571,desktop,MacOS,v5.0,False,2025-09-04 07:31:40.479076,2026-03-26 07:31:40.479076,SG,GB
1101,DEV_1101,283,tablet,Android,v4.4,False,2025-08-22 07:31:40.479076,2026-03-27 07:31:40.479076,US,GB
1102,DEV_1102,6727,desktop,MacOS,v2.0,False,2026-02-01 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU
1103,DEV_1103,8401,tablet,iOS,v3.6,False,2025-10-30 07:31:40.479076,2026-03-28 07:31:40.479076,IN,SG
1104,DEV_1104,5417,mobile,iOS,v3.3,True,2025-03-07 07:31:40.479076,2026-04-09 07:31:40.479076,US,AU
1105,DEV_1105,7499,tablet,MacOS,v3.0,False,2025-05-23 07:31:40.479076,2026-03-23 07:31:40.479076,IN,IN
1106,DEV_1106,8671,tablet,Android,v2.4,False,2025-09-20 07:31:40.479076,2026-03-21 07:31:40.479076,IN,AU
1107,DEV_1107,8444,desktop,Android,v4.8,False,2025-12-29 07:31:40.479076,2026-04-07 07:31:40.479076,IN,SG
1108,DEV_1108,5374,tablet,iOS,v5.5,False,2025-10-31 07:31:40.479076,2026-03-30 07:31:40.479076,US,SG
1109,DEV_1109,6022,tablet,MacOS,v3.2,False,2025-02-09 07:31:40.479076,2026-04-12 07:31:40.479076,AU,SG
1110,DEV_1110,2715,desktop,Android,v3.5,False,2025-08-22 07:31:40.479076,2026-03-25 07:31:40.479076,US,GB
1111,DEV_1111,6811,mobile,Windows,v5.2,False,2025-01-25 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG
1112,DEV_1112,3738,tablet,iOS,v2.0,False,2025-05-27 07:31:40.479076,2026-04-12 07:31:40.479076,SG,GB
1113,DEV_1113,4717,tablet,Windows,v5.5,False,2025-05-21 07:31:40.479076,2026-04-10 07:31:40.479076,GB,US
1114,DEV_1114,7212,tablet,iOS,v4.8,False,2024-07-18 07:31:40.479076,2026-04-08 07:31:40.479076,SG,AU
1115,DEV_1115,4987,tablet,MacOS,v3.3,False,2025-08-31 07:31:40.479076,2026-04-01 07:31:40.479076,AU,AU
1116,DEV_1116,26,desktop,Windows,v1.2,False,2025-06-16 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
1117,DEV_1117,6076,mobile,iOS,v4.1,False,2026-02-19 07:31:40.479076,2026-04-02 07:31:40.479076,US,US
1118,DEV_1118,9707,tablet,MacOS,v4.0,False,2024-11-24 07:31:40.479076,2026-04-11 07:31:40.479076,IN,GB
1119,DEV_1119,6526,tablet,MacOS,v3.6,False,2026-03-16 07:31:40.479076,2026-04-05 07:31:40.479076,SG,SG
1120,DEV_1120,984,tablet,MacOS,v3.6,False,2024-10-24 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
1121,DEV_1121,6940,desktop,MacOS,v2.5,False,2024-06-18 07:31:40.479076,2026-03-24 07:31:40.479076,GB,US
1122,DEV_1122,1131,tablet,iOS,v3.0,False,2026-01-09 07:31:40.479076,2026-03-21 07:31:40.479076,GB,US
1123,DEV_1123,2851,desktop,iOS,v3.9,False,2025-11-21 07:31:40.479076,2026-03-21 07:31:40.479076,AU,GB
1124,DEV_1124,6007,desktop,MacOS,v1.3,False,2024-07-03 07:31:40.479076,2026-04-02 07:31:40.479076,SG,US
1094,DEV_1094,1001093,desktop,MacOS,v3.0,False,2025-07-21 07:31:40.479076,2026-04-02 07:31:40.479076,US,SG
1054,DEV_1054,9119,tablet,iOS,v4.9,False,2025-01-01 07:31:40.479076,2026-04-09 07:31:40.479076,au,GB
1125,DEV_1125,2604,tablet,MacOS,v2.8,False,2025-12-29 07:31:40.479076,2026-03-26 07:31:40.479076,GB,SG
1126,DEV_1126,3269,desktop,iOS,v5.8,False,2024-11-03 07:31:40.479076,2026-03-23 07:31:40.479076,IN,AU
1127,DEV_1127,5349,desktop,Windows,v1.7,False,2026-01-05 07:31:40.479076,2026-04-10 07:31:40.479076,SG,AU
1128,DEV_1128,2348,mobile,Android,v4.1,False,2024-12-14 07:31:40.479076,2026-03-28 07:31:40.479076,IN,SG
1129,DEV_1129,1703,desktop,Windows,v3.5,False,2025-06-03 07:31:40.479076,2026-03-31 07:31:40.479076,SG,GB
1130,DEV_1130,6680,desktop,Windows,v5.7,False,2025-02-27 07:31:40.479076,2026-04-09 07:31:40.479076,US,GB
1131,DEV_1131,3614,desktop,iOS,v2.9,False,2026-03-15 07:31:40.479076,2026-03-28 07:31:40.479076,US,US
1132,DEV_1132,2164,desktop,MacOS,v4.7,False,2025-05-20 07:31:40.479076,2026-03-22 07:31:40.479076,IN,IN
1133,DEV_1133,9042,tablet,iOS,v3.9,False,2025-02-05 07:31:40.479076,2026-03-27 07:31:40.479076,US,IN
1134,DEV_1134,8775,mobile,iOS,v5.5,False,2026-02-05 07:31:40.479076,2026-04-10 07:31:40.479076,AU,AU
1135,DEV_1135,6031,mobile,iOS,v5.8,True,2025-03-16 07:31:40.479076,2026-03-23 07:31:40.479076,US,GB
1136,DEV_1136,3523,tablet,Windows,v5.7,False,2025-02-19 07:31:40.479076,2026-04-06 07:31:40.479076,SG,US
1137,DEV_1137,9353,mobile,iOS,v5.2,False,2024-06-04 07:31:40.479076,2026-04-13 07:31:40.479076,SG,SG
1138,DEV_1138,2484,mobile,Windows,v4.8,False,2024-05-26 07:31:40.479076,2026-03-20 07:31:40.479076,US,AU
1139,DEV_1139,4342,tablet,Android,v1.4,False,2025-11-06 07:31:40.479076,2026-03-25 07:31:40.479076,US,AU
1140,DEV_1140,8076,desktop,iOS,v5.7,False,2024-08-04 07:31:40.479076,2026-04-05 07:31:40.479076,SG,GB
1141,DEV_1141,7631,mobile,Android,v1.1,False,2024-11-03 07:31:40.479076,2026-03-24 07:31:40.479076,IN,US
1142,DEV_1142,4729,desktop,MacOS,v1.3,False,2025-06-11 07:31:40.479076,2026-03-23 07:31:40.479076,GB,AU
1143,DEV_1143,8801,tablet,MacOS,v1.3,False,2026-01-13 07:31:40.479076,2026-04-11 07:31:40.479076,SG,US
1144,DEV_1144,4575,mobile,Windows,v3.4,False,2026-03-17 07:31:40.479076,2026-04-11 07:31:40.479076,US,AU
1145,DEV_1145,3415,desktop,MacOS,v2.6,False,2025-07-18 07:31:40.479076,2026-04-11 07:31:40.479076,US,US
1146,DEV_1146,2476,desktop,Android,v3.9,False,2024-09-08 07:31:40.479076,2026-04-16 07:31:40.479076,IN,US
1147,DEV_1147,4120,tablet,iOS,v1.4,False,2025-10-18 07:31:40.479076,2026-04-09 07:31:40.479076,SG,IN
1148,DEV_1148,1989,desktop,Windows,v3.5,False,2024-10-24 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN
1149,DEV_1149,5822,tablet,Android,v5.3,False,2024-07-29 07:31:40.479076,2026-04-08 07:31:40.479076,AU,SG
1150,DEV_1150,2898,mobile,Android,v5.0,False,2026-01-14 07:31:40.479076,2026-04-03 07:31:40.479076,US,SG
1151,DEV_1151,982,tablet,Windows,v3.8,False,2024-06-01 07:31:40.479076,2026-03-26 07:31:40.479076,IN,GB
1152,DEV_1152,6623,desktop,Android,v1.9,False,2025-07-19 07:31:40.479076,2026-03-27 07:31:40.479076,US,AU
1153,DEV_1153,8856,desktop,MacOS,v2.3,False,2025-08-26 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG
1154,DEV_1154,3737,mobile,MacOS,v3.0,False,2025-12-15 07:31:40.479076,2026-03-21 07:31:40.479076,IN,US
1155,DEV_1155,1413,tablet,Windows,v4.7,False,2024-05-11 07:31:40.479076,2026-04-13 07:31:40.479076,US,GB
1156,DEV_1156,2986,desktop,iOS,v2.8,False,2025-11-22 07:31:40.479076,2026-04-13 07:31:40.479076,GB,AU
1157,DEV_1157,9132,tablet,Android,v3.3,False,2025-04-30 07:31:40.479076,2026-04-06 07:31:40.479076,GB,GB
1158,DEV_1158,6807,tablet,Windows,v1.9,False,2025-01-20 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
1160,DEV_1160,2923,tablet,Android,v4.7,False,2026-01-21 07:31:40.479076,2026-03-30 07:31:40.479076,GB,SG
1162,DEV_1162,7551,mobile,Android,v2.8,False,2025-09-21 07:31:40.479076,2026-04-07 07:31:40.479076,IN,US
1163,DEV_1163,6573,desktop,iOS,v2.5,False,2024-11-23 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
1164,DEV_1164,4757,mobile,Windows,v2.3,False,2025-03-19 07:31:40.479076,2026-04-11 07:31:40.479076,SG,GB
1165,DEV_1165,6007,tablet,MacOS,v3.2,False,2025-12-25 07:31:40.479076,2026-04-09 07:31:40.479076,GB,SG
1166,DEV_1166,4767,tablet,Android,v1.9,False,2024-11-15 07:31:40.479076,2026-04-01 07:31:40.479076,US,SG
1167,DEV_1167,4778,mobile,Windows,v2.5,False,2024-08-23 07:31:40.479076,2026-04-06 07:31:40.479076,GB,AU
1168,DEV_1168,6853,mobile,Windows,v4.0,False,2025-05-10 07:31:40.479076,2026-03-24 07:31:40.479076,US,IN
1169,DEV_1169,5376,desktop,Windows,v4.0,False,2025-03-18 07:31:40.479076,2026-03-24 07:31:40.479076,IN,AU
1170,DEV_1170,6346,mobile,Android,v1.5,True,2025-03-18 07:31:40.479076,2026-04-16 07:31:40.479076,US,SG
1171,DEV_1171,3637,desktop,Windows,v3.5,False,2025-12-19 07:31:40.479076,2026-03-28 07:31:40.479076,IN,US
1172,DEV_1172,2100,mobile,MacOS,v3.3,False,2024-05-07 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN
1173,DEV_1173,4487,desktop,Android,v4.2,False,2025-04-28 07:31:40.479076,2026-03-26 07:31:40.479076,SG,US
1174,DEV_1174,9369,mobile,Android,v5.3,False,2025-06-12 07:31:40.479076,2026-03-20 07:31:40.479076,AU,IN
1175,DEV_1175,2733,desktop,MacOS,v5.9,False,2025-12-12 07:31:40.479076,2026-04-12 07:31:40.479076,US,AU
1176,DEV_1176,297,mobile,iOS,v4.4,False,2025-08-24 07:31:40.479076,2026-03-23 07:31:40.479076,AU,GB
1177,DEV_1177,2459,desktop,Android,v5.3,False,2025-02-28 07:31:40.479076,2026-03-31 07:31:40.479076,SG,GB
1178,DEV_1178,8933,tablet,iOS,v2.7,False,2025-10-18 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG
1179,DEV_1179,4439,desktop,MacOS,v3.9,False,2025-03-07 07:31:40.479076,2026-04-03 07:31:40.479076,GB,GB
1180,DEV_1180,577,desktop,Android,v3.5,False,2025-04-03 07:31:40.479076,2026-04-15 07:31:40.479076,SG,IN
1181,DEV_1181,5344,desktop,Android,v2.7,False,2024-08-12 07:31:40.479076,2026-04-05 07:31:40.479076,AU,GB
1182,DEV_1182,3010,desktop,MacOS,v5.3,False,2024-09-25 07:31:40.479076,2026-04-07 07:31:40.479076,IN,GB
1183,DEV_1183,9509,mobile,MacOS,v3.7,False,2025-10-07 07:31:40.479076,2026-03-22 07:31:40.479076,US,US
1184,DEV_1184,1951,desktop,Android,v1.5,False,2026-01-15 07:31:40.479076,2026-04-04 07:31:40.479076,US,AU
1185,DEV_1185,6035,desktop,MacOS,v1.8,False,2026-03-31 07:31:40.479076,2026-03-31 07:31:40.479076,SG,AU
1186,DEV_1186,7132,tablet,MacOS,v5.8,False,2025-02-12 07:31:40.479076,2026-03-19 07:31:40.479076,IN,US
1187,DEV_1187,3146,tablet,MacOS,v4.7,False,2024-10-28 07:31:40.479076,2026-04-16 07:31:40.479076,GB,GB
1188,DEV_1188,5866,desktop,MacOS,v5.4,False,2025-05-02 07:31:40.479076,2026-03-20 07:31:40.479076,SG,AU
